L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,84.320000,84.330000,84.150000,84.240000,84.200000,83.990000,83.790000,83.680000,83.480000,83.580000,83.060000,83.120000,82.740000,82.260000,81.380000,81.810000,81.690000,81.060000,80.880000,80.270000,80.010000
