L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.500000,96.550000,96.290000,96.140000,96.190000,96.160000,95.590000,95.070000,94.690000,94.520000,93.860000
