L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,91.170000,91.140000,91.090000,91.000000,90.760000,90.320000,90.070000,89.530000,89.010000,88.190000,87.350000,86.160000,84.880000,84.040000,82.880000,81.130000,80.260000,78.670000,76.960000,75.440000,73.900000
