L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,90.640000,90.440000,90.330000,90.200000,90.190000,90.030000,89.780000,88.860000,87.590000,86.140000,84.130000,81.770000,77.680000,72.910000,66.600000,57.560000,48.180000,38.600000,29.680000,22.850000,18.160000
