L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,86.820000,86.640000,86.420000,86.660000,87.010000,86.430000,86.520000,86.560000,86.710000,86.750000,86.580000,86.340000,86.340000,86.440000,86.180000,86.290000,86.440000,86.010000,85.930000,85.860000,86.160000
