dataset,variant,variant_label,regularizer,reg_coeff,hinge_tau,clean_sigma,clean_acc_mean,clean_acc_std,end_sigma,end_acc_mean,end_acc_std,absolute_drop,relative_retention
cifar10,l2_numerator_detach,mne_l2_numerator_detach_lambda,mne_l2,0.0001,none,0,45.150000,0.000000,1,45.000000,0.000000,0.150000,0.996678
