if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max,residual_kappa_mean,shortcut_kappa_mean
conv2_x.0.act,conv2_x.0.residual_function.3,0.9970555901527405,2.988222599029541,50.69544219970703,False,,,,,1.0,
conv2_x.1.act,conv2_x.1.residual_function.3,1.5030912160873413,5.012364864349365,50.69544219970703,False,,,,,1.0,
conv3_x.0.act,conv3_x.0.residual_function.3,1.7543129920959473,6.017251968383789,50.69544219970703,True,conv3_x.0.shortcut.0,1.7543129920959473,6.017251968383789,50.69544219970703,1.0,1.0
conv3_x.1.act,conv3_x.1.residual_function.3,1.7543129920959473,6.017251968383789,50.69544219970703,False,,,,,1.0,
conv4_x.0.act,conv4_x.0.residual_function.3,0.8550698757171631,2.4202795028686523,50.69544219970703,True,conv4_x.0.shortcut.0,0.8550698757171631,2.4202795028686523,50.69544219970703,1.0,1.0
conv4_x.1.act,conv4_x.1.residual_function.3,3.2158203125,11.86328125,50.69544219970703,False,,,,,1.0,
conv5_x.0.act,conv5_x.0.residual_function.3,0.8077412843704224,2.2309651374816895,2.2309651374816895,True,conv5_x.0.shortcut.0,0.8077412843704224,2.2309651374816895,2.2309651374816895,1.0,1.0
conv5_x.1.act,conv5_x.1.residual_function.3,0.8535855412483215,2.414341926574707,50.69544219970703,False,,,,,1.0,
