L,T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,16,98.210000,98.220000,96.820000,94.760000,92.940000,92.070000,91.510000,91.160000,90.550000,90.580000,89.890000,88.670000,87.010000,85.870000,84.450000,83.440000,81.880000,80.770000,79.390000,78.440000,77.180000,76.740000,75.790000,74.950000,73.950000,73.610000,72.730000,72.720000,72.070000,72.080000,71.900000,70.770000,70.750000,70.580000,70.850000,69.790000,69.810000,69.390000,69.750000,69.240000,68.980000,68.610000,69.240000,68.910000,68.140000,68.520000,68.440000,67.980000,67.350000,67.500000,67.590000
