L,T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,16,99.070000,99.010000,99.110000,99.080000,99.130000,99.050000,99.060000,99.020000,99.000000,99.110000,99.070000,99.020000,99.030000,99.030000,98.990000,98.980000,98.900000,98.960000,98.940000,98.960000,98.950000,98.900000,98.960000,98.870000,98.830000,98.800000,98.720000,98.790000,98.730000,98.700000,98.630000,98.730000,98.530000,98.700000,98.610000,98.560000,98.400000,98.360000,98.250000,98.150000,98.170000,97.950000,97.920000,97.920000,97.660000,97.920000,97.580000,97.480000,97.280000,97.080000,97.100000
