epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.37667450987164625,0.0,0.0,39.009792418975174,0.019504896209487588,20.316,34.4,1032.2293555736542
1.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.35410005410613915,0.0,0.0,34.01599631152846,0.01700799815576423,30.778,41.15,857.4825800657272
2.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.35451771642850793,0.0,0.0,30.94418204230734,0.01547209102115367,37.876,49.54,765.8507634401321
3.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.322715989921404,0.0,0.0,29.89374273524594,0.01494687136762297,44.48,54.25,691.0457785129547
4.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3058947191366454,0.0,0.0,29.496489914082776,0.014748244957041388,49.354,56.11,638.2001250982285
5.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3006803695198215,0.0,0.0,29.535425090840167,0.014767712545420085,52.67,58.29,601.5537587404251
6.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2987054921019718,0.0,0.0,30.068566358596616,0.015034283179298308,54.986,61.89,577.6869090795517
7.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.29763297450816845,0.0,0.0,30.63700453919083,0.015318502269595415,57.994,66.86,551.690614938736
8.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3010284231446893,0.0,0.0,31.435249687939734,0.01571762484396987,60.464,71.49,530.5926772356033
9.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2977296549950719,0.0,0.0,32.046592499126234,0.016023296249563116,62.93,71.62,509.3536368608475
10.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.29839740057125724,0.0,0.0,32.701533614659915,0.01635076680732996,64.47,73.34,499.29142916202545
11.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2970915602905976,0.0,0.0,33.44750761203521,0.016723753806017604,65.558,71.29,488.2856454253197
12.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.29474542444319374,0.0,0.0,33.94284324664061,0.016971421623320302,66.904,74.6,479.7517332434654
13.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2953164895324756,0.0,0.0,34.36505055097894,0.017182525275489472,68.292,71.74,470.6674987077713
14.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2955523916065236,0.0,0.0,34.85947099823773,0.017429735499118866,68.874,79.05,466.54119473695755
15.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2977709057538406,0.0,0.0,35.25561267727799,0.017627806338638995,69.906,79.72,458.6543783545494
16.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.300440599241525,0.0,0.0,35.733038926928245,0.017866519463464122,70.582,73.47,453.76416033506393
17.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3019191804901718,0.0,0.0,36.24988029723299,0.018124940148616497,71.082,78.64,450.43268072605133
18.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.30978646737230403,0.0,0.0,36.50657871479096,0.01825328935739548,71.386,79.15,450.48151671886444
19.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3038192895977089,0.0,0.0,37.06060132571758,0.018530300662858788,71.914,80.23,446.55784463882446
20.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3086636764619052,0.0,0.0,37.36206764846541,0.018681033824232706,72.472,78.37,445.38365882635117
21.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.30952993988076133,0.0,0.0,37.736608037171585,0.01886830401858579,72.818,83.52,444.59312611818314
22.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.312179010313795,0.0,0.0,38.069339782825814,0.019034669891412906,73.142,81.15,443.11547672748566
23.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3143085768003293,0.0,0.0,38.43877883892684,0.01921938941946342,73.954,83.66,437.13210409879684
24.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3211484607070913,0.0,0.0,38.693321320049684,0.019346660660024842,73.862,81.39,439.0520787835121
25.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.321112366664745,0.0,0.0,38.98515139859705,0.019492575699298523,74.1,84.17,437.9874299764633
26.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.32624937056580466,0.0,0.0,39.217038157517,0.0196085190787585,74.22,81.91,437.45325088500977
27.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.335840163862004,0.0,0.0,39.41131588275879,0.019705657941379396,75.022,81.79,432.8756015300751
28.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3422366049131164,0.0,0.0,39.745762893087,0.0198728814465435,75.066,81.63,433.1524850130081
29.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3512640654126092,0.0,0.0,39.96739586988674,0.019983697934943367,75.302,84.68,433.27300453186035
30.0,0.08,risk,1.0413123725930138,0.05303582339488027,1.0,1.5555946826934814,1.0413123725930138,0.05303582339488027,0.35227470873566846,0.0,0.0,40.56861673796609,0.020284308368983046,75.402,80.8,436.43649208545685
31.0,0.16,risk,1.0825465563922891,0.10607073734254788,1.0,2.1149935722351074,1.0825465563922891,0.10607073734254788,0.35746843232523146,0.0,0.0,41.20395582892677,0.020601977914463387,75.904,81.31,432.4358574151993
32.0,0.24,risk,1.1237358955471106,0.16014601255926636,1.0,2.6720199584960938,1.1237358955471106,0.16014601255926636,0.3617198351399063,0.0,0.0,41.66705507224568,0.02083352753612284,75.776,84.57,435.4450738430023
33.0,0.32,risk,1.1651472301434374,0.21966504658122196,1.0,3.2228119373321533,1.1651472301434374,0.21966504658122196,0.35730471917430456,0.0,0.0,42.117543157633634,0.021058771578816818,75.72,81.94,438.7044416666031
34.0,0.4,risk,1.2068213562831245,0.27504136159901726,1.0,3.7746965885162354,1.2068213562831245,0.27504136159901726,0.34791115414151147,0.0,0.0,42.46263836469502,0.02123131918234751,75.942,85.24,437.159143447876
35.0,0.48,risk,1.248859486616481,0.3348580386175219,1.0,4.313690185546875,1.248859486616481,0.3348580386175219,0.3382507537484474,0.0,0.0,42.68403350025429,0.021342016750127143,75.838,83.38,439.73377162218094
36.0,0.56,risk,1.2909190764512553,0.39695733572211106,1.0,4.85282039642334,1.2909190764512553,0.39695733572211106,0.33151141578888954,0.0,0.0,43.04522748449466,0.02152261374224733,75.968,85.03,439.88931435346603
37.0,0.64,risk,1.332587943662463,0.4447870906204214,1.0,5.392102241516113,1.332587943662463,0.4447870906204214,0.3307740604481124,0.0,0.0,43.25941662451917,0.021629708312259584,75.59,82.71,443.664056122303
38.0,0.72,risk,1.3743420150273902,0.5182407496073057,1.0,5.936058044433594,1.3743420150273902,0.5182407496073057,0.32905313166815914,0.0,0.0,44.16354268859799,0.022081771344298996,76.154,85.63,437.9905481338501
39.0,0.8,risk,1.415932554723052,0.617648355491326,1.0,6.486915111541748,1.415932554723052,0.617648355491326,0.3320257607323434,0.0,0.0,44.08366982824959,0.022041834914124796,76.228,83.12,439.38245701789856
40.0,0.88,risk,1.4581944277829222,0.6603072310042808,1.0,7.019653797149658,1.4581944277829222,0.6603072310042808,0.3273760316621922,0.0,0.0,44.07295765247872,0.02203647882623936,75.992,83.75,443.01571702957153
41.0,0.96,risk,1.5013823917759654,0.7381388174603357,1.0,7.517143726348877,1.5013823917759654,0.7381388174603357,0.3178896526698871,0.0,0.0,44.946099022293104,0.022473049511146554,76.196,85.61,442.55828136205673
42.0,1.04,risk,1.5436234504670439,0.8380910318220973,1.0,8.058198928833008,1.5436234504670439,0.8380910318220973,0.31551258277405253,0.0,0.0,45.34039229009173,0.022670196145045864,76.342,79.15,440.8276970386505
43.0,1.12,risk,1.5858661070504152,0.9136892237016917,1.0,8.587818145751953,1.5858661070504152,0.9136892237016917,0.31416677796017484,0.0,0.0,44.744871772721346,0.022372435886360672,76.044,81.95,444.20457047224045
44.0,1.2,risk,1.6279156049499122,1.0474646940560597,1.0,9.133869171142578,1.6279156049499122,1.0474646940560597,0.31087574416109365,0.0,0.0,44.919077146227096,0.022459538573113547,76.764,86.7,439.6299440264702
45.0,1.28,risk,1.6711848443731323,1.065727443341404,1.0,9.671730041503906,1.6711848443731323,1.065727443341404,0.3019307831211773,0.0,0.0,45.381669933549624,0.022690834966774813,76.414,86.18,442.917859852314
46.0,1.36,risk,1.7135561357068894,1.1734533218471594,1.0,10.196385383605957,1.7135561357068894,1.1734533218471594,0.29890401131661654,0.0,0.0,46.000493627470426,0.023000246813735213,76.716,85.18,441.404421210289
47.0,1.44,risk,1.7560886233054158,1.2904111970111232,1.0,10.72293758392334,1.7560886233054158,1.2904111970111232,0.2991927666279971,0.0,0.0,45.72185501120097,0.022860927505600488,76.932,85.53,442.38456749916077
48.0,1.52,risk,1.7980126977881508,1.4303674953977774,1.0,11.268940925598145,1.7980126977881508,1.4303674953977774,0.29461135728584836,0.0,0.0,46.33057745735248,0.023165288728676244,76.754,85.71,442.67827820777893
49.0,1.6,risk,1.8403862757451088,1.5558532369716087,1.0,11.837483406066895,1.8403862757451088,1.5558532369716087,0.2902555391001884,0.0,0.0,46.552583270810985,0.023276291635405493,76.88,84.83,443.0009021759033
50.0,1.68,risk,1.883052664644578,1.6434535471069844,1.0,12.349753379821777,1.883052664644578,1.6434535471069844,0.2892474750118792,0.0,0.0,47.04941505611736,0.023524707528058682,76.83,83.92,443.8308620452881
51.0,1.76,risk,1.928025037126468,1.7643002039941071,1.0,12.845218658447266,1.928025037126468,1.7643002039941071,0.28110948304081207,0.0,0.0,48.46514633230608,0.02423257316615304,77.114,84.92,442.1977436542511
52.0,1.84,risk,1.9655576724835369,1.884579574360567,1.0,13.497106552124023,1.9655576724835369,1.884579574360567,0.28726872855135244,0.0,0.0,46.3260707148886,0.023163035357444302,76.96,87.3,444.37944012880325
53.0,1.92,risk,2.0101871551455135,2.0020672226196057,1.0,14.034374237060547,2.0101871551455135,2.0020672226196057,0.2760034154748063,0.0,0.0,46.50621893530158,0.02325310946765079,76.848,85.29,444.85104590654373
54.0,2.0,risk,2.054124410195119,2.161005487222501,1.0,14.57091236114502,2.054124410195119,2.161005487222501,0.2688090317237103,0.0,0.0,46.59617517352687,0.02329808758676344,77.04,85.85,444.7391149997711
55.0,2.08,risk,2.0974762153137676,2.2192344994801085,1.0,15.076240539550781,2.0974762153137676,2.2192344994801085,0.2679981951365995,0.0,0.0,47.71642367245254,0.023858211836226273,77.216,85.44,441.71933406591415
56.0,2.16,risk,2.1357540669648545,2.386002338146005,1.0,15.97122859954834,2.1357540669648545,2.386002338146005,0.26470329709675,0.0,0.0,46.40004496078944,0.023200022480394718,77.252,86.55,441.9716060757637
57.0,2.24,risk,2.1269444968084543,2.5244854838037125,1.0,21.107839584350586,2.1269444968084543,2.5244854838037125,0.8349416795594004,0.0,0.0,48.08293136261173,0.024041465681305867,76.976,84.92,450.3299306035042
58.0,2.32,risk,2.1599999998536563,2.5633587337210963,1.1551733016967773,23.46868896484375,2.1599999998536563,2.5633587337210963,1.0,0.0,0.0,51.34005112886577,0.025670025564432885,77.518,83.68,456.65200942754745
59.0,2.4,risk,2.200000010487978,2.7485247024184907,1.2369697093963623,24.122278213500977,2.200000010487978,2.7485247024184907,1.0,0.0,0.0,49.568595328622976,0.024784297664311488,77.2,86.31,455.6932373046875
60.0,2.48,risk,2.2400000296590274,2.911305667799147,1.2693021297454834,25.580408096313477,2.2400000296590274,2.911305667799147,1.0,0.0,0.0,51.66930112377547,0.025834650561887735,76.702,84.95,460.5975123643875
61.0,2.56,risk,2.279999999439015,3.0251399245103605,1.3728675842285156,28.86876678466797,2.279999999439015,3.0251399245103605,1.0,0.0,0.0,52.95732525522089,0.026478662627610443,77.194,85.05,465.06267535686493
62.0,2.64,risk,2.3199999936096503,3.3366520856042654,1.4210288524627686,28.885406494140625,2.3199999936096503,3.3366520856042654,1.0,0.0,0.0,52.97357674271447,0.026486788371357237,77.07,84.31,465.2838578224182
63.0,2.72,risk,2.3600000402201777,3.390552462214399,1.4211535453796387,30.1080265045166,2.3600000402201777,3.390552462214399,1.0,0.0,0.0,54.50578594117383,0.027252892970586917,77.574,85.23,459.72505700588226
64.0,2.8,risk,2.3999999667067664,3.803835361509982,1.5027626752853394,32.04053497314453,2.3999999667067664,3.803835361509982,1.0,0.0,0.0,54.587141487511396,0.0272935707437557,77.022,86.39,468.13953471183777
65.0,2.88,risk,2.4399999870973477,3.7335087253004695,1.5083963871002197,33.831077575683594,2.4399999870973477,3.7335087253004695,1.0,0.0,0.0,56.27154026860879,0.028135770134304395,76.732,85.43,467.9501705169678
66.0,2.96,risk,2.480000083708702,3.8751293801895494,1.7262259721755981,40.467044830322266,2.480000083708702,3.8751293801895494,1.0,0.0,0.0,59.98705078897961,0.029993525394489805,76.722,85.59,487.6936104297638
67.0,3.04,risk,2.5199999473893735,4.1682726361257645,2.0106632709503174,42.696144104003906,2.5199999473893735,4.1682726361257645,1.0,0.0,0.0,61.42230213592221,0.030711151067961105,76.266,82.91,487.3229373693466
68.0,3.12,risk,2.5599998586318073,4.593669209638825,2.1759395599365234,47.609619140625,2.5599998586318073,4.593669209638825,1.0,0.0,0.0,64.83792788186209,0.03241896394093104,76.072,85.75,494.4103547334671
69.0,3.2,risk,2.6000000973186834,4.529496710013856,2.4772586822509766,49.67586135864258,2.6000000973186834,4.529496710013856,1.0,0.0,0.0,65.19554446975096,0.03259777223487548,75.972,81.98,498.1335974931717
70.0,3.28,risk,2.639999916486423,4.790575421374777,2.540001630783081,51.13771057128906,2.639999916486423,4.790575421374777,1.0,0.0,0.0,65.78505013333137,0.032892525066665686,75.802,85.83,498.3938213586807
71.0,3.36,risk,2.6799999460234973,5.1373720888591485,2.615520477294922,52.31602096557617,2.6799999460234973,5.1373720888591485,1.0,0.0,0.0,66.36202298479914,0.03318101149239957,75.594,82.01,500.8383404016495
72.0,3.44,risk,2.7200000481227473,5.428401610430549,2.65732479095459,53.665855407714844,2.7200000481227473,5.428401610430549,1.0,0.0,0.0,66.67466352025288,0.03333733176012644,75.992,85.34,499.94575238227844
73.0,3.52,risk,2.759999925218275,5.582201817456414,2.6975045204162598,54.91453170776367,2.759999925218275,5.582201817456414,1.0,0.0,0.0,66.83728104472213,0.033418640522361064,76.0,83.06,499.034574508667
74.0,3.6,risk,2.7999999889022553,5.617155995820185,2.743037700653076,56.14415740966797,2.7999999889022553,5.617155995820185,1.0,0.0,0.0,67.34641076870031,0.033673205384350154,75.698,82.91,501.89893436431885
75.0,3.68,risk,2.8400000275858224,5.895397077740916,2.7842612266540527,57.352779388427734,2.8400000275858224,5.895397077740916,1.0,0.0,0.0,67.89054785264244,0.03394527392632122,75.52,84.24,503.5375772714615
76.0,3.76,risk,2.879999885778598,6.100915203923765,2.8207411766052246,58.64189529418945,2.879999885778598,6.100915203923765,1.0,0.0,0.0,68.03815688335288,0.03401907844167644,75.984,83.77,500.3379334807396
77.0,3.84,risk,2.919999976292291,6.332892043511276,2.848452568054199,59.738529205322266,2.919999976292291,6.332892043511276,1.0,0.0,0.0,68.55344903506513,0.03427672451753257,75.634,82.39,503.40930569171906
78.0,3.92,risk,2.959999996682872,6.39651793653093,2.899015188217163,60.989559173583984,2.959999996682872,6.39651793653093,1.0,0.0,0.0,69.11082705016531,0.03455541352508266,75.42,83.64,505.4866293668747
79.0,4.0,risk,2.9999999298768887,6.560160795441064,2.936239242553711,62.203609466552734,2.9999999298768887,6.560160795441064,1.0,0.0,0.0,69.45329021352678,0.03472664510676339,75.514,83.87,503.7099585533142
80.0,4.0,risk,2.999999898169047,6.560972401553102,2.937546491622925,62.212501525878906,2.999999898169047,6.560972401553102,1.0,0.0,0.0,69.26149424380507,0.03463074712190254,75.61,79.49,501.37684071063995
