method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,1,0.01,0.8956687654304505,1.0297900617599487,66.502,0.5701176822662354,78.36,19,7.9902215003967285,7.981416702270508,7.99985408782959,1.0061664581298828,1.006443738937378,1.0054144859313965
weights_only,2,0.009972609476841367,0.5166544877433776,0.6497026294136047,80.458,0.49808597240448,81.51,19,7.980825424194336,7.962981224060059,7.9949164390563965,1.0100622177124023,1.0104793310165405,1.009965419769287
weights_only,3,0.009890738003669028,0.4540185060977936,0.5853926569747925,83.054,0.44544328079223633,83.33,19,7.972083568572998,7.941023826599121,7.989543914794922,1.0136685371398926,1.0141724348068237,1.0128062963485718
weights_only,4,0.009755282581475769,0.4214397373771667,0.5510860843467712,84.192,0.4239144786834717,84.39,19,7.963456153869629,7.918328285217285,7.984529972076416,1.0170578956604004,1.017650842666626,1.0161229372024536
weights_only,5,0.009567727288213004,0.3983850952911377,0.52630642993927,85.144,0.4099200414657593,84.62,19,7.955150604248047,7.896228790283203,7.980306625366211,1.0202538967132568,1.020925760269165,1.0182428359985352
weights_only,6,0.009330127018922194,0.3794253357696533,0.5056591435813904,85.882,0.41049004383087156,84.06,19,7.947354793548584,7.875005722045898,7.976177215576172,1.0234179496765137,1.0241599082946777,1.023880124092102
weights_only,7,0.009045084971874737,0.38014563707351684,0.5049081207084656,85.638,0.39295797023773194,85.31,19,7.938815593719482,7.849049091339111,7.971887111663818,1.0268492698669434,1.0276970863342285,1.0242762565612793
weights_only,8,0.00871572412738697,0.3560852479362488,0.4792923439693451,86.658,0.382379764175415,85.71,19,7.9311203956604,7.826047420501709,7.967925548553467,1.0299205780029297,1.0308549404144287,1.028647541999817
weights_only,9,0.008345653031794291,0.34061921298980713,0.4623318655395508,87.266,0.37476233530044556,86.23,19,7.9237799644470215,7.803083896636963,7.964105129241943,1.033018708229065,1.0340214967727661,1.0312135219573975
weights_only,10,0.007938926261462365,0.3334269324398041,0.45372086168289183,87.586,0.35794441833496093,86.72,19,7.916849136352539,7.782225608825684,7.959536075592041,1.0358588695526123,1.036915898323059,1.034623384475708
weights_only,11,0.007499999999999999,0.323393195772171,0.44236394567489623,87.872,0.3538144543647766,86.89,19,7.910081386566162,7.76338005065918,7.956259727478027,1.0387529134750366,1.039857029914856,1.0377885103225708
weights_only,12,0.007033683215379001,0.31189277089118955,0.4296104225921631,88.394,0.35588407497406005,86.9,19,7.903888702392578,7.745776176452637,7.952118396759033,1.0415011644363403,1.0426384210586548,1.0417460203170776
weights_only,13,0.0065450849718747366,0.3046977463436127,0.42123207733154294,88.57,0.34329862661361693,87.42,19,7.897651195526123,7.727363586425781,7.949141979217529,1.0443933010101318,1.0455845594406128,1.043858528137207
weights_only,14,0.006039558454088796,0.29817445740699766,0.41362635954856874,88.804,0.3521887348175049,86.62,19,7.8918938636779785,7.711534023284912,7.945582866668701,1.047051191329956,1.0482810735702515,1.0469496250152588
weights_only,15,0.0055226423163382676,0.28959461753845217,0.40405303402900694,89.196,0.34882216768264773,87.14,19,7.8866071701049805,7.696482181549072,7.9427103996276855,1.0494965314865112,1.0507577657699585,1.0498839616775513
weights_only,16,0.005000000000000001,0.2851445235443115,0.3986996698284149,89.144,0.33515602111816406,87.58,19,7.881697177886963,7.683075428009033,7.9407148361206055,1.0517724752426147,1.053053379058838,1.0513232946395874
weights_only,17,0.0044773576836617335,0.2807536955451965,0.39349375535011294,89.502,0.34801561317443847,87.11,19,7.877181053161621,7.671363353729248,7.938491344451904,1.0539202690124512,1.0552263259887695,1.054351568222046
weights_only,18,0.003960441545911203,0.27316495403766633,0.38516510933876036,89.824,0.3340797629356384,87.62,19,7.873199462890625,7.6605634689331055,7.936595439910889,1.0558865070343018,1.0572129487991333,1.0557366609573364
weights_only,19,0.003454915028125263,0.26960382073402406,0.3809616311264038,89.996,0.33628337659835816,87.46,19,7.869632244110107,7.650357723236084,7.93474817276001,1.0575580596923828,1.058908224105835,1.0561776161193848
weights_only,20,0.0029663167846209998,0.2652372611904144,0.37602529857635497,90.006,0.3226377046585083,87.79,19,7.866502285003662,7.642139911651611,7.932868957519531,1.05910062789917,1.0604755878448486,1.057237148284912
weights_only,21,0.002500000000000001,0.25947449074745177,0.3697845015907288,90.314,0.3269775077819824,87.99,19,7.863893985748291,7.635787010192871,7.93129825592041,1.0604370832443237,1.0618308782577515,1.058441162109375
weights_only,22,0.0020610737385376348,0.2559600408554077,0.3658593705177307,90.506,0.3317088830947876,87.84,19,7.861680507659912,7.629656791687012,7.930106163024902,1.0615463256835938,1.0629546642303467,1.0588887929916382
weights_only,23,0.0016543469682057104,0.2533289296722412,0.36289060680389407,90.59,0.3370516839981079,87.5,19,7.859900951385498,7.624994277954102,7.929168224334717,1.0624513626098633,1.0638748407363892,1.0604465007781982
weights_only,24,0.0012842758726130299,0.24809923334121703,0.35739423270225523,90.806,0.3274051495552063,87.79,19,7.8584771156311035,7.621336460113525,7.928350925445557,1.0632014274597168,1.0646328926086426,1.0611929893493652
weights_only,25,0.0009549150281252634,0.24630060499191284,0.35539103076934814,90.722,0.3293511498451233,87.96,19,7.857405662536621,7.618610382080078,7.927671432495117,1.0637613534927368,1.0652018785476685,1.0617657899856567
weights_only,26,0.0006698729810778065,0.24330889666557312,0.35224844993114474,90.93,0.3168131908416748,88.42,19,7.856666088104248,7.616868495941162,7.927295207977295,1.0641552209854126,1.06560480594635,1.0616049766540527
weights_only,27,0.00043227271178699516,0.2428393778705597,0.35167643553733824,90.982,0.3193041511535645,88.46,19,7.856165885925293,7.615478515625,7.927004814147949,1.0644152164459229,1.06586754322052,1.0617270469665527
weights_only,28,0.00024471741852423234,0.24115279275894166,0.34992658967018125,90.994,0.3307444578170776,87.71,19,7.855894565582275,7.614824295043945,7.926824569702148,1.0645633935928345,1.0660167932510376,1.0616902112960815
weights_only,29,0.00010926199633097157,0.24226096001148223,0.3510013135051727,91.02,0.3229536111831665,88.16,19,7.855766773223877,7.61452054977417,7.926748752593994,1.064629077911377,1.0660829544067383,1.0618765354156494
weights_only,30,2.7390523158632995e-05,0.24254992419719695,0.35127710181236266,90.896,0.3253510294914246,88.11,19,7.8557515144348145,7.614427089691162,7.926748752593994,1.0646458864212036,1.0660996437072754,1.061859369277954
all_parameters,1,0.01,0.8802909328365326,1.387616092262268,66.938,0.5568445322036744,79.12,19,7.9152913093566895,7.906856060028076,7.922154426574707,0.9975087642669678,0.9977805018424988,0.997624397277832
all_parameters,2,0.009972609476841367,0.5098101187896729,1.0089118662261962,80.942,0.46495971908569333,82.74,19,7.827914714813232,7.807503700256348,7.841588020324707,0.9922448396682739,0.9926576614379883,0.9915289878845215
all_parameters,3,0.009890738003669028,0.4460981460762024,0.936453221321106,83.216,0.45845398597717285,83.04,19,7.741807460784912,7.704958915710449,7.761540412902832,0.9870425462722778,0.9875680804252625,0.9853975772857666
all_parameters,4,0.009755282581475769,0.4130570323085785,0.8947759244918824,84.6,0.41424644060134885,84.96,19,7.657607078552246,7.603524684906006,7.683567523956299,0.9820963740348816,0.9827055335044861,0.9807606935501099
all_parameters,5,0.009567727288213004,0.3890602770996094,0.8624183903694153,85.616,0.3959462642669678,85.1,19,7.576331615447998,7.502444267272949,7.60711669921875,0.9767917990684509,0.9774908423423767,0.9732639789581299
all_parameters,6,0.009330127018922194,0.3689644470310211,0.834218443813324,86.214,0.3992969123840332,84.85,19,7.498376369476318,7.407719135284424,7.533870220184326,0.9715383052825928,0.9723212122917175,0.9688643217086792
