L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,47.710000,47.540000,47.400000,47.460000,47.500000,47.210000,47.480000,46.960000,46.990000,46.560000,46.740000
