epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.47642262017025666,0.0,0.0,38.07478913357129,0.019037394566785645,4.636,8.15,1848.7633066177368
1.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5311700600339934,0.0,0.0,35.49281224837245,0.017746406124186227,8.654,11.66,1696.2643270492554
2.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5522285556549307,0.0,0.0,35.82296091520492,0.017911480457602463,12.75,20.72,1580.62571144104
3.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5849210406508287,0.0,0.0,37.40295579215292,0.01870147789607646,17.468,26.6,1480.8897440433502
4.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6349555865273147,0.0,0.0,39.572606198561594,0.019786303099280797,21.658,30.23,1398.3402009010315
5.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6391038603489966,0.0,0.0,41.801415837416,0.020900707918708003,25.54,30.49,1328.994790315628
6.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6384232230198658,0.0,0.0,43.873566606805035,0.021936783303402516,28.74,37.84,1287.6372158527374
7.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6452038115857507,0.0,0.0,45.79324331626721,0.022896621658133606,31.494,41.61,1251.8112561702728
8.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6340815845657798,0.0,0.0,47.59017115341546,0.02379508557670773,34.072,42.53,1219.1484277248383
9.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6759098166090143,0.0,0.0,49.0316341815434,0.0245158170907717,36.418,36.43,1191.596462726593
10.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6837990163537242,0.0,0.0,50.45463057439749,0.025227315287198748,37.856,47.07,1178.3207378387451
11.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.7062136264103452,0.0,0.0,51.63809861829107,0.025819049309145536,39.072,48.17,1166.1919972896576
12.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.7314397317674154,0.0,0.0,52.721651206605124,0.02636082560330256,40.982,47.54,1153.060667514801
13.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.7684467844950879,0.0,0.0,53.76140239333963,0.026880701196669816,41.086,48.26,1151.169914484024
14.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.8039842784557196,0.0,0.0,54.60444285723035,0.027302221428615176,42.594,47.25,1139.043045282364
15.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.8379194427024373,0.0,0.0,55.389184861501455,0.027694592430750727,43.84,48.85,1130.7496891021729
16.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.8524203617554491,0.0,0.0,56.23584521746782,0.02811792260873391,44.404,50.78,1126.2262177467346
