dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
mnist,cnn2,no_reg,No Reg,43,16,4,both,0,0,20303801,96.740000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,4,both,0.25,0,20303901,95.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,4,both,0.25,1,20303902,94.960000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,4,both,0.25,2,20303903,94.900000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,4,both,0.5,0,20304001,79.720000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,4,both,0.5,1,20304002,79.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,4,both,0.5,2,20304003,79.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,4,both,0,0,20303801,96.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,4,both,0.25,0,20303901,87.340000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,4,both,0.25,1,20303902,87.130000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,4,both,0.25,2,20303903,87.350000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,4,both,0.5,0,20304001,63.020000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,4,both,0.5,1,20304002,62.380000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,4,both,0.5,2,20304003,62.400000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,4,both,0,0,20303801,97.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,4,both,0.25,0,20303901,96.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,4,both,0.25,1,20303902,96.130000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,4,both,0.25,2,20303903,95.790000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,4,both,0.5,0,20304001,89.710000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,4,both,0.5,1,20304002,90.100000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,4,both,0.5,2,20304003,90.020000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,4,both,0,0,20304801,97.190000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,4,both,0.25,0,20304901,95.130000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,4,both,0.25,1,20304902,94.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,4,both,0.25,2,20304903,95.060000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,4,both,0.5,0,20305001,79.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,4,both,0.5,1,20305002,79.720000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,4,both,0.5,2,20305003,79.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,4,both,0,0,20304801,97.010000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,4,both,0.25,0,20304901,94.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,4,both,0.25,1,20304902,94.210000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,4,both,0.25,2,20304903,94.770000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,4,both,0.5,0,20305001,75.340000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,4,both,0.5,1,20305002,76.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,4,both,0.5,2,20305003,75.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,4,both,0,0,20304801,97.010000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,4,both,0.25,0,20304901,60.020000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,4,both,0.25,1,20304902,59.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,4,both,0.25,2,20304903,59.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,4,both,0.5,0,20305001,17.700000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,4,both,0.5,1,20305002,18.100000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,4,both,0.5,2,20305003,18.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,4,both,0,0,20304801,97.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,4,both,0.25,0,20304901,96.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,4,both,0.25,1,20304902,96.570000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,4,both,0.25,2,20304903,96.540000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,4,both,0.5,0,20305001,90.760000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,4,both,0.5,1,20305002,90.900000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,4,both,0.5,2,20305003,90.790000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
