L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,98.690000,97.910000,98.020000,97.740000,97.440000,96.840000,95.900000,94.910000,93.910000,92.130000,90.790000,89.660000,88.090000,86.760000,85.150000,84.290000,83.250000,81.760000,80.750000,80.320000,79.320000
