dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,l1_all,L1 (all params),40,16,16,post_if1,1,1,20301102,36.660000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),40,16,16,post_if1,1,2,20301103,36.280000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,0,0,20300801,83.470000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,0.25,0,20300901,80.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,0.25,1,20300902,80.600000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,0.25,2,20300903,80.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,0.5,0,20301001,73.060000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,0.5,1,20301002,73.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,0.5,2,20301003,73.130000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,1,0,20301101,35.480000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,1,1,20301102,35.440000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,post_if1,1,2,20301103,35.280000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
