L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,93.440000,89.510000,88.140000,86.170000,82.330000,79.510000,77.090000,74.850000,71.820000,70.590000,68.530000
