arch,hidden_size,regularizer,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
fc3_h8,8,weight_decay,41,16,16,,0.5,24.95,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,weight_decay,41,16,16,,0.6,22.74,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,weight_decay,41,16,16,,0.7,21.17,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,weight_decay,41,16,16,,0.8,19.5,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,weight_decay,41,16,16,,0.9,19.16,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,weight_decay,41,16,16,,1.0,17.88,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,weight_decay,42,16,16,,0.0,83.27,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.1,83.02,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.2,82.24,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.3,80.66,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.4,78.38,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.5,75.94,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.6,72.84,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.7,68.97,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.8,66.58,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,0.9,62.29,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,42,16,16,,1.0,60.08,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,weight_decay,43,16,16,,0.0,83.18,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.1,82.88,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.2,82.2,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.3,81.05,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.4,79.34,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.5,76.59,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.6,73.26,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.7,71.44,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.8,68.05,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,0.9,65.38,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,43,16,16,,1.0,62.99,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3_h8,8,weight_decay,44,16,16,,0.0,83.05,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.1,82.98,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.2,81.76,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.3,80.44,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.4,78.1,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.5,75.4,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.6,71.95,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.7,69.28,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.8,65.84,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,0.9,61.73,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,weight_decay,44,16,16,,1.0,59.55,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_wd_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,40,16,16,,0.0,92.49,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.1,92.02,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.2,91.28,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.3,89.38,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.4,86.97,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.5,83.0,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.6,79.25,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.7,74.97,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.8,70.7,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,0.9,66.96,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,40,16,16,,1.0,63.37,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,41,16,16,,0.0,46.0,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.1,41.87,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.2,35.89,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.3,31.81,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.4,28.76,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.5,26.7,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.6,24.77,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.7,23.86,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.8,22.52,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,0.9,22.19,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,,1.0,21.24,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,42,16,16,,0.0,78.07,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,,0.1,74.9,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
