L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,85.330000,85.330000,85.250000,85.450000,85.050000,85.020000,84.820000,84.970000,84.410000,84.730000,84.540000,84.110000,84.240000,83.940000,84.040000,83.490000,83.060000,83.120000,82.890000,83.020000,82.170000
