epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.760818775689769,7.60818775689769e-05,0.6848035701304125,0.00011110029340893773,19.1,31.49,876.2256706953049
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.695527384736222,6.95527384736222e-05,0.7413250582236732,9.382218731453793e-05,29.708,43.34,739.4097721576691
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.5859682770434407,5.859682770434407e-05,0.783499583285267,7.478858821933712e-05,37.034,46.89,671.3996449708939
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.5397727919501798,5.3977279195017984e-05,0.7878595159800857,6.85112994134126e-05,44.218,52.65,604.0854589939117
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.5268561822375539,5.268561822375539e-05,0.9646672358577796,5.4615328753139916e-05,49.854,62.83,544.4184194803238
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.5007141933908185,5.0071419339081846e-05,0.8969864112022511,5.5821825964977545e-05,54.388,62.65,498.79616445302963
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4787931515726095,4.787931515726095e-05,0.9212872094399693,5.197002049595995e-05,57.358,69.83,466.9496078491211
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.467098920954466,4.67098920954466e-05,0.8133791539727755,5.742695994518938e-05,60.684,70.46,434.4942080974579
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.46436628796381174,4.6436628796381175e-05,0.7680837890136486,6.045776445303419e-05,63.206,72.19,407.8995990753174
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.45243323535074526,4.5243323535074525e-05,0.8398633080431908,5.3869865610021204e-05,65.628,75.38,381.4061580300331
10.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.45519643328322557,4.551964332832256e-05,0.9485953672181842,4.798636478882644e-05,67.57,76.0,358.6384204030037
11.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.45203873593979904,4.5203873593979905e-05,0.8867346934405569,5.097790120130243e-05,68.882,79.31,345.49385392665863
12.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4503202099606664,4.5032020996066646e-05,1.108000753942278,4.06425905721113e-05,70.574,79.17,330.0085383653641
13.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4474403805695786,4.474403805695786e-05,0.8210917249279244,5.44933491576541e-05,71.81,80.74,315.84222400188446
14.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4338552131264314,4.338552131264314e-05,0.7851741337328868,5.525592279304851e-05,72.946,78.33,301.79096126556396
15.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4331229874573949,4.331229874573949e-05,0.850158131452983,5.094616771084172e-05,73.706,83.73,294.8158057332039
16.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4235060282052498,4.235060282052498e-05,0.7113602203873013,5.9534679627527e-05,74.726,83.61,282.98378640413284
17.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.426630945683532,4.2663094568353204e-05,0.9939151566025709,4.29242821028964e-05,75.354,84.19,277.57474502921104
18.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.41461093362831897,4.14610933628319e-05,1.0302296885992621,4.02445142298354e-05,75.894,82.18,269.6196647286415
19.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4100879146779496,4.100879146779496e-05,0.8526614357151053,4.809504658012583e-05,76.744,84.23,258.60693922638893
20.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4062733494485794,4.0627334944857944e-05,0.8015811544224087,5.068399465320835e-05,77.204,85.58,254.26667222380638
21.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.41509511681299865,4.150951168129987e-05,0.913554951988816,4.543734516564477e-05,77.952,87.2,246.6317773759365
22.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4109186381418841,4.1091863814188415e-05,0.8179898928879429,5.0235173039989655e-05,78.278,87.72,240.80150446295738
23.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4153058922168783,4.153058922168783e-05,0.9337819715486989,4.4475681140864594e-05,78.932,87.56,237.65477520227432
24.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.41136252380783284,4.1136252380783285e-05,0.8039844281250244,5.116548398420766e-05,79.552,86.93,229.2918286025524
25.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.41998849772753005,4.1998849772753005e-05,0.8669758776865694,4.8442927714231636e-05,79.72,87.7,226.47006365656853
26.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4023910351161121,4.023910351161121e-05,0.7798435054542172,5.159894675044332e-05,80.542,87.49,218.52315190434456
27.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4059999790098421,4.059999790098421e-05,0.8247487180248131,4.9227112469137215e-05,80.564,88.48,215.4551663994789
28.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.404311231689967,4.04311231689967e-05,0.8942892422177808,4.521034276195705e-05,80.888,88.04,212.41331845521927
29.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.39168216108958404,3.916821610895841e-05,0.9275030376684101,4.222974429002502e-05,81.222,88.39,208.8859183192253
30.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.39323655941521274,3.9323655941521276e-05,0.7939660324718774,4.952813386624841e-05,81.542,89.24,205.39746180176735
31.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.3963526873512917,3.963526873512917e-05,0.8286002861802403,4.7834003193317216e-05,81.962,89.14,201.55435827374458
32.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.3993396188338097,3.993396188338097e-05,0.9231261946844238,4.325948295404252e-05,82.22,89.9,196.3644524216652
33.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.39586714680663143,3.9586714680663144e-05,0.7383069669199191,5.361823259749483e-05,82.482,90.18,193.79245081543922
34.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.3874683532558982,3.874683532558982e-05,0.8241262370109976,4.701565559436589e-05,83.04,89.53,190.46179795265198
35.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.39238420246954697,3.92384202469547e-05,0.8973945345632026,4.3724826412112696e-05,83.33,89.94,185.05437675118446
36.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.391588471258051,3.9158847125805105e-05,0.8172527950571167,4.791521957788881e-05,83.112,89.87,186.42758658528328
37.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.38457075136429913,3.8457075136429916e-05,0.8331248423788207,4.6160038904401726e-05,83.538,89.8,181.79844975471497
