dataset,model,method,method_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
fashion_mnist,fc3_h256,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.940000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_old_detach_rc0p0001_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/old_detach/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,fc3_h256,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,83.820000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_old_detach_rc0p0001_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/old_detach/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,fc3_h256,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.080000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/old_detach/rc0p0001/seed_41/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,fc3_h256,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,83.560000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/old_detach/rc0p0001/seed_41/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,fc3_h256,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.720000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/old_detach/rc0p0001/seed_42/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,fc3_h256,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,83.900000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/old_detach/rc0p0001/seed_42/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,fc3_h256,spectral_mne,spectral_mne_detach_lambda,spectral_mne,1em05,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.890000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_spectral_mne_rc1em05_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/spectral_mne/rc1em05/seed_40/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,fc3_h256,spectral_mne,spectral_mne_detach_lambda,spectral_mne,1em05,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,83.410000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_spectral_mne_rc1em05_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/spectral_mne/rc1em05/seed_40/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,fc3_h256,spectral_mne,spectral_mne_detach_lambda,spectral_mne,1em05,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.820000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_spectral_mne_rc1em05_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/spectral_mne/rc1em05/seed_41/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,fc3_h256,spectral_mne,spectral_mne_detach_lambda,spectral_mne,1em05,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,83.710000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_spectral_mne_rc1em05_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/spectral_mne/rc1em05/seed_41/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,fc3_h256,spectral_mne,spectral_mne_detach_lambda,spectral_mne,1em05,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.590000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_spectral_mne_rc1em05_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/spectral_mne/rc1em05/seed_42/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,fc3_h256,spectral_mne,spectral_mne_detach_lambda,spectral_mne,1em05,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,83.980000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_spectral_mne_rc1em05_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/spectral_mne/rc1em05/seed_42/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,fc3_h256,l2,l2_wd0p0005,weight_decay,none,0.0005,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.760000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_l2_rcnone_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/l2/rcnone/seed_40/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,fc3_h256,l2,l2_wd0p0005,weight_decay,none,0.0005,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,84.580000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_l2_rcnone_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/l2/rcnone/seed_40/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,fc3_h256,l2,l2_wd0p0005,weight_decay,none,0.0005,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.540000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_l2_rcnone_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/l2/rcnone/seed_41/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,fc3_h256,l2,l2_wd0p0005,weight_decay,none,0.0005,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,84.670000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_l2_rcnone_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/l2/rcnone/seed_41/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,fc3_h256,l2,l2_wd0p0005,weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.400000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_l2_rcnone_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/l2/rcnone/seed_42/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,fc3_h256,l2,l2_wd0p0005,weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,84.810000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_l2_rcnone_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/l2/rcnone/seed_42/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,fc3_h256,no_reg,no_regularization,weight_decay,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.940000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_no_reg_rcnone_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/no_reg/rcnone/seed_40/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,fc3_h256,no_reg,no_regularization,weight_decay,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,83.400000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_no_reg_rcnone_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/no_reg/rcnone/seed_40/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,fc3_h256,no_reg,no_regularization,weight_decay,none,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.830000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_no_reg_rcnone_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/no_reg/rcnone/seed_41/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,fc3_h256,no_reg,no_regularization,weight_decay,none,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,83.810000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_no_reg_rcnone_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/no_reg/rcnone/seed_41/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,fc3_h256,no_reg,no_regularization,weight_decay,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.790000,fashion_mnist-checkpoints/fc3_h256_L[16]_fashion_spectral_mne_fc3_h256_no_reg_rcnone_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_spectral_mne_ep30_3seed_selected/fc3_h256/no_reg/rcnone/seed_42/noise_sweep_matrix_fashion_mnist_fc3_h256_T16_mode_rate_uniform_schedule_normal_seed_42.csv
