L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,97.240000,97.220000,97.120000,97.170000,97.040000,97.230000,97.010000,97.050000,96.810000,96.760000,96.480000,96.380000,95.790000,95.020000,94.050000,92.950000,90.970000,88.910000,86.630000,83.680000,81.140000
