L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3
16,16,91.310000,91.250000,91.210000,91.040000,90.800000,90.490000,89.930000,89.280000,88.070000,86.050000,83.330000,79.710000,73.830000
