L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.700000,97.670000,97.590000,97.600000,97.600000,97.470000,97.400000,97.370000,97.260000,97.330000,97.220000
