if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max,residual_kappa_mean,shortcut_kappa_mean
conv2_x.0.act,conv2_x.0.residual_function.3,0.6232532858848572,1.5475414991378784,6.4648590087890625,False,,,,,1.0,
conv2_x.1.act,conv2_x.1.residual_function.3,1.8289953470230103,6.339350700378418,29.8604679107666,False,,,,,1.0,
conv3_x.0.act,conv3_x.0.residual_function.3,1.0540884733200073,3.2373557090759277,9.690722465515137,True,conv3_x.0.shortcut.0,2.8616843223571777,10.458977699279785,29.8604679107666,1.0,1.0
conv3_x.1.act,conv3_x.1.residual_function.3,4.588681697845459,17.364185333251953,29.8604679107666,False,,,,,1.0,
conv4_x.0.act,conv4_x.0.residual_function.3,0.4992580711841583,1.0593104362487793,3.236147880554199,True,conv4_x.0.shortcut.0,0.4900810718536377,1.0292513370513916,3.8383898735046387,1.0,1.0
conv4_x.1.act,conv4_x.1.residual_function.3,5.896609306335449,22.593669891357422,29.8604679107666,False,,,,,1.0,
conv5_x.0.act,conv5_x.0.residual_function.3,0.5827707648277283,1.3725948333740234,8.169222831726074,True,conv5_x.0.shortcut.0,2.2479100227355957,7.991640567779541,25.171672821044922,1.0,1.0
conv5_x.1.act,conv5_x.1.residual_function.3,0.66532301902771,1.727226972579956,27.891834259033203,False,,,,,1.0,
