dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,elastic_net_all,Elastic Net (all params),42,16,16,post_if1,1,1,20303102,22.660000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_elastic_net_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,elastic_net_all,Elastic Net (all params),42,16,16,post_if1,1,2,20303103,22.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_elastic_net_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,scale_l2,Scale-L2 diagnostic,42,16,16,post_if1,0,0,20302801,82.210000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_scale_l2_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,scale_l2,Scale-L2 diagnostic,42,16,16,post_if1,0.25,0,20302901,75.520000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_scale_l2_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,scale_l2,Scale-L2 diagnostic,42,16,16,post_if1,0.25,1,20302902,74.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_scale_l2_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,scale_l2,Scale-L2 diagnostic,42,16,16,post_if1,0.25,2,20302903,75.270000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_scale_l2_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,scale_l2,Scale-L2 diagnostic,42,16,16,post_if1,0.5,0,20303001,52.710000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_scale_l2_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,scale_l2,Scale-L2 diagnostic,42,16,16,post_if1,0.5,1,20303002,52.900000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_scale_l2_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,scale_l2,Scale-L2 diagnostic,42,16,16,post_if1,0.5,2,20303003,52.480000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_scale_l2_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,scale_l2,Scale-L2 diagnostic,42,16,16,post_if1,1,0,20303101,25.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_scale_l2_rc0p00025_seed42_ep30_L16_trainT0.pth
