dataset,model,method,method_label,seed,L,T,site,sigma,sigma_scale,scale_reference,actual_sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,l2,L2,40,16,4,post_input_if,0,absolute,1,0,0,20300818,67.290000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,40,16,4,post_input_if,0.5,absolute,1,0.5,0,20300918,45.590000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,40,16,4,post_input_if,0.5,absolute,1,0.5,1,20300919,46.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,40,16,4,post_input_if,0.5,absolute,1,0.5,2,20300920,46.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,41,16,4,post_input_if,0,absolute,1,0,0,20301818,77.390000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,41,16,4,post_input_if,0.5,absolute,1,0.5,0,20301918,55.670000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,41,16,4,post_input_if,0.5,absolute,1,0.5,1,20301919,55.150000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,41,16,4,post_input_if,0.5,absolute,1,0.5,2,20301920,55.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,41,16,4,post_input_if,0,absolute,1,0,0,20301818,77.500000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,41,16,4,post_input_if,0.5,absolute,1,0.5,0,20301918,47.310000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,41,16,4,post_input_if,0.5,absolute,1,0.5,1,20301919,47.590000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,41,16,4,post_input_if,0.5,absolute,1,0.5,2,20301920,46.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,41,16,4,post_input_if,0,absolute,1,0,0,20301818,76.910000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,41,16,4,post_input_if,0.5,absolute,1,0.5,0,20301918,46.760000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,41,16,4,post_input_if,0.5,absolute,1,0.5,1,20301919,46.260000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,41,16,4,post_input_if,0.5,absolute,1,0.5,2,20301920,46.160000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,41,16,4,post_input_if,0,absolute,1,0,0,20301818,80.020000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,41,16,4,post_input_if,0.5,absolute,1,0.5,0,20301918,46.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,41,16,4,post_input_if,0.5,absolute,1,0.5,1,20301919,45.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,41,16,4,post_input_if,0.5,absolute,1,0.5,2,20301920,46.620000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,42,16,4,post_input_if,0,absolute,1,0,0,20302818,74.770000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,42,16,4,post_input_if,0.5,absolute,1,0.5,0,20302918,61.780000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,42,16,4,post_input_if,0.5,absolute,1,0.5,1,20302919,62.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,42,16,4,post_input_if,0.5,absolute,1,0.5,2,20302920,61.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,42,16,4,post_input_if,0,absolute,1,0,0,20302818,74.940000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,42,16,4,post_input_if,0.5,absolute,1,0.5,0,20302918,62.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,42,16,4,post_input_if,0.5,absolute,1,0.5,1,20302919,62.710000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,42,16,4,post_input_if,0.5,absolute,1,0.5,2,20302920,62.130000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,42,16,4,post_input_if,0,absolute,1,0,0,20302818,74.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,42,16,4,post_input_if,0.5,absolute,1,0.5,0,20302918,59.080000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,42,16,4,post_input_if,0.5,absolute,1,0.5,1,20302919,59.600000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,42,16,4,post_input_if,0.5,absolute,1,0.5,2,20302920,59.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,42,16,4,post_input_if,0,absolute,1,0,0,20302818,77.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,42,16,4,post_input_if,0.5,absolute,1,0.5,0,20302918,49.990000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,42,16,4,post_input_if,0.5,absolute,1,0.5,1,20302919,50.390000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,42,16,4,post_input_if,0.5,absolute,1,0.5,2,20302920,50.610000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,43,16,4,post_input_if,0,absolute,1,0,0,20303818,69.050000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,43,16,4,post_input_if,0.5,absolute,1,0.5,0,20303918,52.060000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,43,16,4,post_input_if,0.5,absolute,1,0.5,1,20303919,52.080000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,43,16,4,post_input_if,0.5,absolute,1,0.5,2,20303920,51.960000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,43,16,4,post_input_if,0,absolute,1,0,0,20303818,71.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,43,16,4,post_input_if,0.5,absolute,1,0.5,0,20303918,55.210000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,43,16,4,post_input_if,0.5,absolute,1,0.5,1,20303919,55.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,43,16,4,post_input_if,0.5,absolute,1,0.5,2,20303920,55.150000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,43,16,4,post_input_if,0,absolute,1,0,0,20303818,70.220000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,43,16,4,post_input_if,0.5,absolute,1,0.5,0,20303918,53.250000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,43,16,4,post_input_if,0.5,absolute,1,0.5,1,20303919,53.920000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,43,16,4,post_input_if,0.5,absolute,1,0.5,2,20303920,53.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,43,16,4,post_input_if,0,absolute,1,0,0,20303818,74.700000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,43,16,4,post_input_if,0.5,absolute,1,0.5,0,20303918,51.380000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,43,16,4,post_input_if,0.5,absolute,1,0.5,1,20303919,51.420000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,43,16,4,post_input_if,0.5,absolute,1,0.5,2,20303920,51.690000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,44,16,4,post_input_if,0,absolute,1,0,0,20304818,77.160000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,44,16,4,post_input_if,0.5,absolute,1,0.5,0,20304918,52.510000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,44,16,4,post_input_if,0.5,absolute,1,0.5,1,20304919,52.280000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,44,16,4,post_input_if,0.5,absolute,1,0.5,2,20304920,53.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,44,16,4,post_input_if,0,absolute,1,0,0,20304818,77.210000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,44,16,4,post_input_if,0.5,absolute,1,0.5,0,20304918,53.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,44,16,4,post_input_if,0.5,absolute,1,0.5,1,20304919,53.150000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,44,16,4,post_input_if,0.5,absolute,1,0.5,2,20304920,53.630000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,44,16,4,post_input_if,0,absolute,1,0,0,20304818,76.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,44,16,4,post_input_if,0.5,absolute,1,0.5,0,20304918,44.210000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,44,16,4,post_input_if,0.5,absolute,1,0.5,1,20304919,44.030000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,44,16,4,post_input_if,0.5,absolute,1,0.5,2,20304920,43.310000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,44,16,4,post_input_if,0,absolute,1,0,0,20304818,79.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,44,16,4,post_input_if,0.5,absolute,1,0.5,0,20304918,50.400000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,44,16,4,post_input_if,0.5,absolute,1,0.5,1,20304919,49.360000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,44,16,4,post_input_if,0.5,absolute,1,0.5,2,20304920,50.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
