if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max
conv2_x.0.act,conv2_x.0.residual_function.3,0.5294346213340759,1.164320707321167,4.727661609649658,False,,,,
conv2_x.1.act,conv2_x.1.residual_function.3,0.9248630404472351,2.7214651107788086,15.862152099609375,False,,,,
conv3_x.0.act,conv3_x.0.residual_function.3,0.4929482638835907,1.0279704332351685,1.7614772319793701,True,conv3_x.0.shortcut.0,0.48865941166877747,1.013350486755371,1.5296521186828613
conv3_x.1.act,conv3_x.1.residual_function.3,0.6643555164337158,1.6804358959197998,7.106945991516113,False,,,,
conv4_x.0.act,conv4_x.0.residual_function.3,0.6190652847290039,1.5013149976730347,3.8859376907348633,True,conv4_x.0.shortcut.0,0.49215012788772583,1.0269179344177246,2.7812509536743164
conv4_x.1.act,conv4_x.1.residual_function.3,1.368666410446167,4.47612190246582,13.696301460266113,False,,,,
conv5_x.0.act,conv5_x.0.residual_function.3,1.4463579654693604,4.787402629852295,12.783781051635742,True,conv5_x.0.shortcut.0,0.7820777297019958,2.144354820251465,8.270574569702148
conv5_x.1.act,conv5_x.1.residual_function.3,1.368159294128418,4.473647594451904,17.078113555908203,False,,,,
