L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,86.940000,85.920000,83.320000,78.510000,73.450000,67.950000,61.700000,57.410000,52.430000,49.200000,45.530000
