folder,checkpoint,checkpoint_name,L,T,if_mode,metric,time_reduce,sigma_eff,var_eff,rms_delta,noise_variance,noise_sigma,noise_type,repeats,max_batches
mnist-checkpoints,mnist-checkpoints/cnn2_L[8].pth,cnn2_L[8].pth,8,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.9446802772363252,0.8924208261993002,0.9446898524249158,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[8].pth,cnn2_L[8].pth,8,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.5791374048850192,0.3354001337369546,0.5792175781269313,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[8].pth,cnn2_L[8].pth,8,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.4652999081001985,0.21650400447805315,0.46530057375130907,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[8].pth,cnn2_L[8].pth,8,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.42828221704019515,0.18342565743286482,0.4282822364092993,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[16].pth,cnn2_L[16].pth,16,2,rate_uniform,pre_quant_if2_input,mean_over_time,1.8062101150463463,3.262394979695735,1.8065948876625062,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[16].pth,cnn2_L[16].pth,16,4,rate_uniform,pre_quant_if2_input,mean_over_time,1.0733463540795596,1.1520723958158832,1.0733463600677617,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[16].pth,cnn2_L[16].pth,16,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.9478808690954942,0.8984781419972293,0.9479560384441824,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[16].pth,cnn2_L[16].pth,16,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.8324986741301874,0.69305404242852,0.8325691438933436,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[16].pth,cnn2_L[16].pth,16,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.8074717738903318,0.6520106656295991,0.8076814014494927,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[32].pth,cnn2_L[32].pth,32,2,rate_uniform,pre_quant_if2_input,mean_over_time,1.895713217229706,3.5937286019794024,1.8961243502760878,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[32].pth,cnn2_L[32].pth,32,4,rate_uniform,pre_quant_if2_input,mean_over_time,1.1074403049001416,1.2264240289173187,1.1075246238064491,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[32].pth,cnn2_L[32].pth,32,8,rate_uniform,pre_quant_if2_input,mean_over_time,1.003597930519099,1.0072088061422182,1.0036882647149885,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[32].pth,cnn2_L[32].pth,32,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.9790018143677246,0.9584445525352967,0.9791467584552664,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints,mnist-checkpoints/cnn2_L[32].pth,cnn2_L[32].pth,32,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.9804300725185084,0.9612431270986478,0.9806580208977325,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[2].pth,cnn2_L[2].pth,2,2,rate_uniform,pre_quant_if2_input,mean_over_time,0.6260940410435628,0.39199374823025845,0.6280096507620061,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[2].pth,cnn2_L[2].pth,2,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.3976889115404943,0.1581564703622631,0.39865412290369406,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[2].pth,cnn2_L[2].pth,2,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.2950402865279418,0.08704877067449,0.2955274870478909,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[2].pth,cnn2_L[2].pth,2,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.23578515459729857,0.055594639128471984,0.23609345459852185,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[2].pth,cnn2_L[2].pth,2,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.20426724860308418,0.04172510885187419,0.2045001415501995,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[4].pth,cnn2_L[4].pth,4,2,rate_uniform,pre_quant_if2_input,mean_over_time,0.7575979810220297,0.5739547008486556,0.7594140838780932,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[4].pth,cnn2_L[4].pth,4,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.4711903887344485,0.2220203824357207,0.4713614548148874,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[4].pth,cnn2_L[4].pth,4,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.3505992439011832,0.12291982982408135,0.35081232906667,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[4].pth,cnn2_L[4].pth,4,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.2865125730982164,0.08208945454336082,0.2865200017398425,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[4].pth,cnn2_L[4].pth,4,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.2464322426889997,0.060728850236730046,0.24644024464693884,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[8].pth,cnn2_L[8].pth,8,2,rate_uniform,pre_quant_if2_input,mean_over_time,0.9601714645218845,0.9219292412821005,0.9663798354994142,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[8].pth,cnn2_L[8].pth,8,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.5906486925122334,0.3488658779664109,0.5936255149920238,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[8].pth,cnn2_L[8].pth,8,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.4597419017543783,0.21136261622873243,0.46157231387575043,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[8].pth,cnn2_L[8].pth,8,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.40394481699255547,0.16317141517514913,0.40513085100644075,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[8].pth,cnn2_L[8].pth,8,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.3994505899337522,0.15956077379842265,0.40060450195000796,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[16].pth,cnn2_L[16].pth,16,2,rate_uniform,pre_quant_if2_input,mean_over_time,0.9201644671289015,0.8467026465666153,0.9218616246521893,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[16].pth,cnn2_L[16].pth,16,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.5420464381788536,0.29381434114238175,0.5449289870069832,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[16].pth,cnn2_L[16].pth,16,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.3923841714071216,0.15396533797085338,0.3930689058520374,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[16].pth,cnn2_L[16].pth,16,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.32372549685308094,0.10479819731277411,0.3237785765912964,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[16].pth,cnn2_L[16].pth,16,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.30188340835485833,0.09113359223994613,0.3018988656381943,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[32].pth,cnn2_L[32].pth,32,2,rate_uniform,pre_quant_if2_input,mean_over_time,1.0311497514137173,1.063269809840571,1.033279709012028,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[32].pth,cnn2_L[32].pth,32,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.608476047196879,0.3702431000123385,0.6106106266161403,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[32].pth,cnn2_L[32].pth,32,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.435113865250183,0.1893240757329544,0.4360393912271611,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[32].pth,cnn2_L[32].pth,32,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.35357124552920166,0.125012625665071,0.35404421156971494,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c16_c32,mnist-checkpoints_c16_c32/cnn2_L[32].pth,cnn2_L[32].pth,32,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.32980982927177344,0.10877452348427634,0.3298975194516803,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[2].pth,cnn2_L[2].pth,2,2,rate_uniform,pre_quant_if2_input,mean_over_time,0.9609510316506832,0.9234268852305123,0.9622672886462397,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[2].pth,cnn2_L[2].pth,2,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.5847012982103257,0.34187560812884016,0.5852811556776834,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[2].pth,cnn2_L[2].pth,2,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.42565539404778474,0.18118251448197492,0.4260693446724414,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[2].pth,cnn2_L[2].pth,2,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.3412358653817889,0.11644191582285837,0.3416214251341773,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[2].pth,cnn2_L[2].pth,2,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.28853473770703353,0.08325229486366663,0.28896544888886466,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[4].pth,cnn2_L[4].pth,4,2,rate_uniform,pre_quant_if2_input,mean_over_time,1.1303772866734951,1.2777528102273332,1.1318118139955589,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[4].pth,cnn2_L[4].pth,4,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.6947216220946096,0.4826381322057656,0.6962494742673472,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[4].pth,cnn2_L[4].pth,4,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.5004616448604717,0.250461857976449,0.5005163199440774,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[4].pth,cnn2_L[4].pth,4,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.39394658512496966,0.15519391193162496,0.39411265169445014,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[4].pth,cnn2_L[4].pth,4,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.33080810846260517,0.10943400462460673,0.33156131986344545,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[8].pth,cnn2_L[8].pth,8,2,rate_uniform,pre_quant_if2_input,mean_over_time,1.2202863721674837,1.4890988300976784,1.2206027041809164,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[8].pth,cnn2_L[8].pth,8,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.7194818028446525,0.5176540646245914,0.719529579092254,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[8].pth,cnn2_L[8].pth,8,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.550251161932417,0.3027763412079749,0.5502604430511628,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[8].pth,cnn2_L[8].pth,8,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.47613812275755174,0.2267075119430854,0.47645758958424317,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[8].pth,cnn2_L[8].pth,8,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.4599069637172748,0.21151441527564271,0.4613145829465526,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[16].pth,cnn2_L[16].pth,16,2,rate_uniform,pre_quant_if2_input,mean_over_time,1.0410830612542112,1.0838539404304397,1.041551048106,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[16].pth,cnn2_L[16].pth,16,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.6869717125519473,0.47193013384655536,0.6870777502056756,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[16].pth,cnn2_L[16].pth,16,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.5760408807594505,0.33182309630612344,0.5768154265376024,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[16].pth,cnn2_L[16].pth,16,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.573542550007242,0.32895105666880964,0.5766073487728359,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[16].pth,cnn2_L[16].pth,16,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.5916425103223193,0.35004086002049567,0.5961939687595985,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[32].pth,cnn2_L[32].pth,32,2,rate_uniform,pre_quant_if2_input,mean_over_time,1.1030623226250942,1.2167464875950675,1.10323150098393,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[32].pth,cnn2_L[32].pth,32,4,rate_uniform,pre_quant_if2_input,mean_over_time,0.7621811559867121,0.5809201145412408,0.7634900666321358,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[32].pth,cnn2_L[32].pth,32,8,rate_uniform,pre_quant_if2_input,mean_over_time,0.6486625462794363,0.42076309894572184,0.6515479391684201,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[32].pth,cnn2_L[32].pth,32,16,rate_uniform,pre_quant_if2_input,mean_over_time,0.6668802259422755,0.4447292357528204,0.6738847571412894,0.5,0.7071067811865476,gaussian,6,4
mnist-checkpoints_c4_c8,mnist-checkpoints_c4_c8/cnn2_L[32].pth,cnn2_L[32].pth,32,32,rate_uniform,pre_quant_if2_input,mean_over_time,0.6585707893617251,0.43371548460052567,0.6664579404321032,0.5,0.7071067811865476,gaussian,6,4
