folder,checkpoint,checkpoint_name,L,T,if_mode,metric_position,time_reduce,sigma_eff,var_eff,rms_delta,p_metric,p_rule,p_e,equal_count,total_count,lambda_if1,h_tolerance,noise_variance,noise_sigma,noise_type,repeats,max_batches,acc
mnist-checkpoints,mnist-checkpoints/fc2_L[2]_ablation_wd_l2_fc2.pth,fc2_L[2]_ablation_wd_l2_fc2.pth,2,2,rate_uniform,fc1_output_pre_if1,mean_over_time,0.340428951665148,0.115891871131831,0.34042919866177,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.967917124430339,761201,786432,4.2535662651062,1.06339156627655,0.5,0.7071067811865476,gaussian,6,4,97.390000
mnist-checkpoints,mnist-checkpoints/fc2_L[2]_ablation_wd_l2_fc2.pth,fc2_L[2]_ablation_wd_l2_fc2.pth,2,4,rate_uniform,fc1_output_pre_if1,mean_over_time,0.239359178234705,0.0572928162051935,0.239359220111948,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.990071614583333,778624,786432,4.2535662651062,1.06339156627655,0.5,0.7071067811865476,gaussian,6,4,97.670000
mnist-checkpoints,mnist-checkpoints/fc2_L[2]_ablation_wd_l2_fc2.pth,fc2_L[2]_ablation_wd_l2_fc2.pth,2,8,rate_uniform,fc1_output_pre_if1,mean_over_time,0.170004691101907,0.0289015949966547,0.17000469111592,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.998617808024089,785345,786432,4.2535662651062,1.06339156627655,0.5,0.7071067811865476,gaussian,6,4,97.840000
mnist-checkpoints,mnist-checkpoints/fc2_L[2]_ablation_wd_l2_fc2.pth,fc2_L[2]_ablation_wd_l2_fc2.pth,2,16,rate_uniform,fc1_output_pre_if1,mean_over_time,0.12047614061623,0.0145145004577817,0.120476234072293,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.999954223632812,786396,786432,4.2535662651062,1.06339156627655,0.5,0.7071067811865476,gaussian,6,4,97.890000
mnist-checkpoints,mnist-checkpoints/fc2_L[2]_ablation_wd_l2_fc2.pth,fc2_L[2]_ablation_wd_l2_fc2.pth,2,32,rate_uniform,fc1_output_pre_if1,mean_over_time,0.0851410479324178,0.00724899804303027,0.0851410633964993,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),1,786432,786432,4.2535662651062,1.06339156627655,0.5,0.7071067811865476,gaussian,6,4,97.960000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_mne_l2_l4_fc2.pth,fc2_L[4]_ablation_mne_l2_l4_fc2.pth,4,2,rate_uniform,fc1_output_pre_if1,mean_over_time,7.39088183419226,54.6251342869931,7.39088243784821,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.68475596110026,538514,786432,35.2849235534668,4.41061544418335,0.5,0.7071067811865476,gaussian,6,4,97.730000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_mne_l2_l4_fc2.pth,fc2_L[4]_ablation_mne_l2_l4_fc2.pth,4,4,rate_uniform,fc1_output_pre_if1,mean_over_time,5.23605670464987,27.4162898143089,5.23605683290437,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.742923736572266,584259,786432,35.2849235534668,4.41061544418335,0.5,0.7071067811865476,gaussian,6,4,97.980000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_mne_l2_l4_fc2.pth,fc2_L[4]_ablation_mne_l2_l4_fc2.pth,4,8,rate_uniform,fc1_output_pre_if1,mean_over_time,3.69157249667599,13.6277074982146,3.69157915736402,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.813349405924479,639644,786432,35.2849235534668,4.41061544418335,0.5,0.7071067811865476,gaussian,6,4,98.100000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_mne_l2_l4_fc2.pth,fc2_L[4]_ablation_mne_l2_l4_fc2.pth,4,16,rate_uniform,fc1_output_pre_if1,mean_over_time,2.61413870401413,6.83372116382467,2.61414578311407,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.888323465983073,698606,786432,35.2849235534668,4.41061544418335,0.5,0.7071067811865476,gaussian,6,4,98.060000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_mne_l2_l4_fc2.pth,fc2_L[4]_ablation_mne_l2_l4_fc2.pth,4,32,rate_uniform,fc1_output_pre_if1,mean_over_time,1.84422526842481,3.40116684069658,1.84423519474627,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.953047434488932,749507,786432,35.2849235534668,4.41061544418335,0.5,0.7071067811865476,gaussian,6,4,98.060000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_wd_l4_fc2.pth,fc2_L[4]_ablation_wd_l4_fc2.pth,4,2,rate_uniform,fc1_output_pre_if1,mean_over_time,0.308463442974199,0.0951496956514968,0.30846344484328,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.926025390625,728256,786432,4.65315866470337,0.581644833087921,0.5,0.7071067811865476,gaussian,6,4,97.120000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_wd_l4_fc2.pth,fc2_L[4]_ablation_wd_l4_fc2.pth,4,4,rate_uniform,fc1_output_pre_if1,mean_over_time,0.217465633325745,0.0472913016777672,0.21746563541819,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.955643971761068,751549,786432,4.65315866470337,0.581644833087921,0.5,0.7071067811865476,gaussian,6,4,98.010000
