dataset,arch,variant,variant_label,regularizer,reg_coeff,hinge_tau,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,90.990000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.55,91.130000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.6,91.140000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.65,90.940000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.7,91.000000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,91.000000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.8,90.900000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.85,90.950000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.9,90.940000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.95,90.980000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,90.800000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,90.970000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.05,90.870000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.1,90.880000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.15,90.920000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.2,90.740000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,90.460000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.3,89.790000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.35,89.380000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.4,88.850000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.45,87.880000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,86.110000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.55,84.220000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.6,80.750000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.65,75.950000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.7,70.140000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,62.680000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.8,53.860000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.85,43.930000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.9,35.480000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.95,27.590000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_gamma,manual_l2_weights_plus_bn_gamma,manual_l2_w_bn_gamma,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,22.560000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_gamma_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_beta,manual_l2_weights_plus_bn_beta,manual_l2_w_bn_beta,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,90.710000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_beta_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_beta_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,manual_l2_w_bn_beta,manual_l2_weights_plus_bn_beta,manual_l2_w_bn_beta,0.00025,none,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.05,90.660000,cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_manual_l2_w_bn_beta_rc0p00025_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_bn_gamma_beta_l2_scope_seed42/cifar10/mneablate_cifar10_manual_l2_w_bn_beta_rc0p00025_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
