epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,ga_mode,ga_kappa_res_mean,ga_kappa_sc_mean,ga_frac_phi_neg_res,ga_cov_mean,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
10.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,18.043014276378177,0.0018043014276378179,1.0247308261662604,0.001760756465566767,40.766,49.23,638.1527582406998
11.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,18.948167207252077,0.0018948167207252077,1.129110009726121,0.0016781506712395702,42.078,53.69,624.0110783576965
12.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,19.79552811006201,0.001979552811006201,1.0710020484254765,0.001848318417239651,43.44,50.36,613.1295998096466
13.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,20.414543083687683,0.0020414543083687683,1.166265218717254,0.0017504202951487424,45.182,57.67,599.6807061433792
14.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,21.846788584073995,0.0021846788584073996,0.9218997741670857,0.00236975745045735,46.224,58.85,590.7566070556641
15.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,24.265394751697624,0.0024265394751697626,0.8791716346803842,0.002760029304234675,47.68,61.38,578.5615364313126
16.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,27.733436111893617,0.002773343611189362,0.9178280860771104,0.0030216373341144,48.884,61.57,566.1719799041748
17.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,32.037398888631586,0.0032037398888631586,1.2383907716305316,0.0025870185423337282,50.204,63.75,555.0939446687698
18.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,32.78089112933991,0.0032780891129339917,1.0000881294726716,0.0032778002421271304,51.098,65.92,547.2520438432693
19.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,37.33927391292349,0.003733927391292349,1.0153935554849758,0.0036773203563508316,52.268,65.94,536.131150841713
20.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,38.218405829221666,0.0038218405829221667,1.4741579874388764,0.0025925583387178394,52.83,58.16,530.4680043458939
21.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,38.011089767149606,0.0038011089767149607,1.0312276222265935,0.0036860038412350987,53.4,65.19,524.8460086584091
22.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,39.01817585187537,0.003901817585187537,1.243049429516854,0.0031389078282302,53.956,65.81,516.2712901830673
23.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,39.71667909958958,0.003971667909958958,1.2556171359656259,0.003163120187034217,54.892,68.45,508.5873609781265
24.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.462615814817866,0.004346261581481787,1.1745890812065443,0.0037002400678008036,55.464,69.96,503.84095990657806
25.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.092407011335474,0.004609240701133548,1.1647353951204362,0.0039573286090931765,56.124,65.99,498.2121139764786
26.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.17038363995665,0.004517038363995665,1.0312661177878948,0.004380089955524657,56.228,65.09,495.01601469516754
27.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,42.75520131780895,0.004275520131780895,1.007539221969184,0.004243527238001324,57.012,72.15,488.64336717128754
28.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.07987915304768,0.004507987915304768,1.0930792957072208,0.004124117923565743,57.59,72.94,482.95134192705154
29.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,49.13194153522191,0.0049131941535221916,1.0565652079981647,0.0046501570526167905,58.322,72.04,475.14672088623047
30.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.43367413164012,0.004743367413164012,0.8328044025412528,0.00569565602522022,58.962,73.99,472.2143283486366
31.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,50.83715740656748,0.005083715740656748,1.2988064660904348,0.00391414415725797,59.01,74.69,466.9906533360481
32.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.396884584881974,0.004739688458488198,1.1088185980912504,0.004274539105537391,59.448,73.31,467.68418979644775
33.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,42.906997403212095,0.00429069974032121,1.1244943677257202,0.003815670281211912,59.598,74.23,463.8371972441673
34.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.42202536057309,0.004842202536057309,1.1155544053691182,0.004340624278611589,59.882,76.23,461.09829717874527
35.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.71397106486962,0.004771397106486962,1.199229822281881,0.003978717855271478,60.294,73.5,458.06879818439484
36.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.17513296451561,0.004617513296451561,1.107401614677576,0.004169682647425042,60.462,77.38,456.31114435195923
37.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,49.44321352595456,0.004944321352595456,1.5159427332780246,0.003261548898950832,61.326,78.39,446.34089916944504
38.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.02977467643314,0.004802977467643315,1.0324939862836757,0.004651821251696575,61.378,76.45,445.2325001358986
39.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.781859977260225,0.004878185997726023,1.0556468181650625,0.004621039834331469,61.476,79.23,445.02495086193085
40.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,51.3872056367932,0.00513872056367932,1.020203795932226,0.005036954953675446,61.65,78.62,445.07907074689865
41.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.82115801625247,0.004782115801625247,1.2352627434521666,0.0038713349260909094,62.008,77.35,440.1064708828926
42.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.83469269583235,0.004583469269583236,0.8941575592567272,0.005126019706631196,62.314,79.03,434.1416010260582
43.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.41052648502517,0.004741052648502517,0.946845352977017,0.005007209079704485,62.89,78.35,432.0805867910385
44.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.31378746437678,0.004731378746437679,1.051457541521476,0.004499828627974172,62.872,79.11,432.37834030389786
45.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.65011520756498,0.004665011520756498,1.100197468141306,0.004240158385964707,63.278,79.8,430.17075926065445
46.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.996675889991636,0.004399667588999164,0.9681680152419043,0.004544322390055276,63.754,81.47,424.93499487638474
47.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.97029231435899,0.0047970292314358995,0.9736748858829722,0.004926725851705354,63.548,80.59,425.57619029283524
48.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.716313928443974,0.004871631392844397,0.9856422096543149,0.004942596152160508,64.124,80.78,419.4368643760681
49.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,53.146120669725484,0.005314612066972549,1.061563360647502,0.005006401185258405,64.006,80.66,418.3393865823746
50.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.72604513860412,0.004572604513860413,0.9692604927425312,0.004717621886065104,64.026,81.81,419.91371911764145
51.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.75779183717092,0.004475779183717092,0.9769519390684508,0.004581370899355463,64.45,81.71,414.85752326250076
52.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.635775334949834,0.004663577533494984,0.8608249095963173,0.005417568057692432,64.7,81.55,411.892346739769
53.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.39293779883924,0.004739293779883924,0.9530225866465403,0.004972908141201954,64.756,80.69,411.64405357837677
54.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.50765833725517,0.004850765833725517,1.0394881653452368,0.004666494526288784,65.038,82.72,409.34988379478455
55.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.13429797281851,0.004713429797281851,1.1487783644189342,0.0041029931823846275,64.97,81.66,406.42932975292206
56.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.13614190592712,0.004513614190592712,1.2838975946617777,0.0035155562323346758,65.142,80.88,408.56437170505524
57.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,51.46022047491065,0.005146022047491065,0.9605780047949355,0.005357214116712613,65.45,82.16,404.61252880096436
58.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.198439447301965,0.004619843944730197,1.0279525213745315,0.004494219186847999,66.012,82.11,401.0374625325203
59.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.658120138402616,0.004765812013840262,1.1174982750475317,0.004264715320153449,65.546,81.73,401.8195182085037
60.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.090336995365476,0.0048090336995365475,1.1102727615777117,0.004331398432852527,65.948,79.09,399.21265441179276
61.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.975638165483666,0.004697563816548367,0.8980741862540405,0.0052307079843174065,66.128,83.19,397.1878289580345
62.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.79374040511371,0.004679374040511371,1.1264196629228946,0.0041542013110540685,66.052,82.85,397.07453644275665
63.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.56454235742564,0.004856454235742564,1.3066318149389027,0.0037167732946787684,66.484,80.66,395.13772547245026
64.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.456074358287275,0.004545607435828727,1.1690307090751704,0.0038883558836745992,66.188,83.84,395.103544652462
65.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.26852915700915,0.004426852915700915,0.9861788592474217,0.0044888945592274805,66.422,82.44,391.8095024228096
66.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.07749539901205,0.004407749539901205,0.8926460787953661,0.004937846750920032,67.138,82.85,386.5925028324127
67.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.52152518861386,0.004652152518861386,1.0623160974833525,0.004379254470380733,66.74,82.11,388.4906185865402
68.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.32617288123767,0.004632617288123767,0.9197998587846239,0.0050365492491432524,66.68,84.13,389.0183257460594
69.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.36554226380246,0.004436554226380246,1.0309368347086114,0.004303420032163477,67.41,83.59,381.1188266277313
70.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.967095439677024,0.004396709543967703,1.1650974354374906,0.0037736839943491524,67.07,82.71,386.0648739337921
71.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.79408284811698,0.004779408284811698,1.103038371450959,0.004332948343877437,67.268,83.8,386.9831908941269
72.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.643577902819054,0.004564357790281906,1.0987926793028726,0.004153975427992254,67.488,84.57,382.303679227829
73.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.86777855585033,0.004786777855585033,1.0483016757846626,0.004566221695679433,67.516,84.17,382.13415628671646
74.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.31923323949843,0.004331923323949843,0.9765764595616307,0.004435826075404657,67.838,84.15,378.5893087387085
75.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.77494869098582,0.004477494869098582,0.8269463255867466,0.005414492731340994,67.946,83.98,375.5802912116051
76.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.000985485253345,0.004300098548525335,1.1853513897604113,0.0036276994194898533,68.0,84.35,377.40212976932526
77.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.96120771716822,0.004396120771716822,1.1786001414997127,0.003729950996037526,68.324,84.9,374.7899929881096
78.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.917569183106735,0.004591756918310674,1.0376799733709179,0.0044250221996617,68.158,84.95,376.1238163113594
79.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,42.28657467273409,0.0042286574672734095,0.9645709491567948,0.004383977633755197,68.234,85.0,372.2019540667534
80.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.648162808116524,0.0044648162808116525,1.0315790157227926,0.004328137944608447,68.164,85.31,375.59278213977814
81.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.30426189435832,0.004430426189435832,1.0503450674298582,0.004218067306468019,68.22,84.13,371.753222823143
82.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.60071118369154,0.004660071118369154,1.0969283045931655,0.00424829143240816,68.598,85.01,371.4164329767227
83.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.64610395273512,0.004464610395273512,1.0279323529831277,0.004343292029204954,68.358,83.62,371.4059433937073
84.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.75961623564601,0.004575961623564601,1.01677676257438,0.004500458499836986,68.886,85.48,366.3590809702873
85.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.22228692034437,0.004722228692034437,1.0883151085361726,0.004339027047401762,69.224,85.05,365.398377597332
86.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.243107139603985,0.0044243107139603985,0.8786265398599378,0.005035484945248387,68.83,85.62,365.80248522758484
87.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,42.79586509676127,0.004279586509676127,0.9811217440202645,0.004361932181973672,68.518,84.97,370.20813381671906
88.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.59206360468219,0.004459206360468219,1.1068723754747025,0.004028654485622885,69.18,85.22,362.0313909649849
89.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.210357891897964,0.004421035789189796,1.1731433341955115,0.00376853847294077,68.788,85.66,364.9584928750992
90.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.05661745316561,0.004305661745316561,1.068388831983996,0.004030051247653867,69.034,85.51,364.5033782720566
91.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.11351812446335,0.004311351812446335,1.0525900302016766,0.0040959458941676255,69.356,85.79,362.09010738134384
92.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.56909028233876,0.004456909028233876,1.1780718453084769,0.003783223447689508,69.258,85.23,360.634696662426
93.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.07347877825312,0.004307347877825312,1.1146764071100577,0.003864213730864428,69.764,85.16,359.29198002815247
