dataset,variant,variant_label,regularizer,reg_coeff,hinge_tau,clean_sigma,clean_acc_mean,clean_acc_std,end_sigma,end_acc_mean,end_acc_std,absolute_drop,relative_retention
cifar10,l1_all,l1_all_parameters,l1_all,2e-05,none,0,85.320000,0.000000,1,85.010000,0.000000,0.310000,0.996367
