L,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,68.940000,67.700000,67.060000,66.070000,64.880000,63.200000,61.730000,59.730000,57.540000,56.550000,54.900000,53.560000,52.340000,51.540000,50.210000,49.820000,49.320000,48.970000,48.140000,47.630000,47.550000,46.790000,46.680000,46.440000,45.720000,45.450000,45.060000,44.840000,44.420000,44.010000,43.640000,43.520000,43.130000,43.000000,42.480000,42.060000,41.600000,41.610000,41.290000,40.800000,40.320000,40.510000,39.630000,39.520000,39.840000,38.800000,38.620000,38.580000,38.070000,37.680000,37.580000
