epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,2.857896057542535,0.0002857896057542535,1.0074303269748557,0.0002836817575389375,1.298,1.72,1797.2075629234314
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,2.184513553432837,0.0002184513553432837,0.9047621017900723,0.00024144618227385693,1.9,1.47,1761.1921772956848
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.8670636219765377,0.00018670636219765378,0.7623466350520156,0.00024491006271040294,2.29,1.75,1740.0317077636719
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.4586621506992903,0.00014586621506992904,0.9329551704959879,0.00015634857888443027,2.722,3.69,1727.366231918335
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.1998931342959285,0.00011998931342959286,0.9029949790118414,0.00013287926978386818,2.862,3.34,1712.0616464614868
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.9923419982289244,9.923419982289245e-05,0.9435178016770651,0.0001051746979723198,3.414,4.92,1695.166687965393
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.9578654040494761,9.57865404049476e-05,1.021260134548248,9.37924992512496e-05,3.704,4.65,1678.3698182106018
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.93337848408124,9.3337848408124e-05,1.1404862886172846,8.184039504875238e-05,4.4,6.62,1658.682608127594
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.9224159877938487,9.224159877938488e-05,0.9287857644382308,9.93141823563333e-05,4.894,6.98,1641.1025426387787
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.9081995092340501,9.081995092340501e-05,1.154000659460839,7.870008580916846e-05,5.178,7.05,1625.548861026764
10.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.9294669055887075,9.294669055887075e-05,1.2059903468296262,7.707084124115431e-05,5.596,7.49,1613.119303226471
11.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.9809896512112123,9.809896512112123e-05,1.057860931488652,9.273332836204999e-05,6.234,8.35,1598.0599975585938
12.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.0289899017229587,0.00010289899017229587,1.0473733446942894,9.824480515334324e-05,6.592,8.79,1583.2273795604706
13.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.1764855952414557,0.00011764855952414557,1.0596370417309817,0.00011102722431443079,7.578,10.05,1569.5688292980194
14.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.1969458851602475,0.00011969458851602475,1.1296419549196552,0.00010595798783388665,7.9,11.31,1552.855141401291
15.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.4093698487615862,0.00014093698487615863,1.150061113505617,0.00012254738745713647,8.334,12.19,1539.3771917819977
16.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.5830386004080839,0.0001583038600408084,1.128667919900509,0.00014025725126905593,9.17,11.77,1519.7383298873901
17.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,1.9057375823048235,0.00019057375823048237,1.288954506058571,0.00014785142325405128,9.578,13.59,1502.26056265831
18.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,2.6333865154052787,0.00026333865154052786,1.1854382262157583,0.0002221445586255275,10.064,14.1,1493.6013889312744
19.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,3.5793821453843617,0.0003579382145384362,1.6505971253159049,0.00021685377312766798,10.58,15.91,1481.2579956054688
20.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,5.617687579113153,0.0005617687579113153,1.8203813077109223,0.00030859949810060596,11.042,16.26,1465.5961227416992
21.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,10.314612097545325,0.0010314612097545325,1.089587498020587,0.0009466529412537768,11.326,15.79,1460.8043599128723
22.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,15.481070474793427,0.0015481070474793427,1.4023511937004074,0.0011039367702139768,11.984,17.78,1449.9825570583344
23.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,24.071380046007217,0.002407138004600722,1.2278892786495192,0.001960386857720744,12.34,19.18,1439.11519241333
24.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,30.22798707838487,0.003022798707838487,1.2393822297574382,0.002438955985701106,13.038,19.56,1428.9218776226044
25.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,31.75471823200037,0.0031754718232000372,1.2536110845372135,0.0025330597841453383,13.658,19.92,1416.4966831207275
26.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,38.89742945213238,0.003889742945213238,1.4628991696266012,0.002658927577493997,13.818,21.0,1415.4486665725708
27.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,46.60002636148332,0.004660002636148333,1.3248172348537715,0.003517468306987029,13.984,21.85,1411.1577739715576
