L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3
16,16,90.110000,89.950000,90.010000,89.970000,89.690000,89.730000,89.000000,88.780000,88.000000,87.470000,86.180000,84.770000,82.860000
