model,method,method_label,seed,sigma,noise_repeat,noise_seed,L,T,noise_position,checkpoint,layer_index,layer,relative_l2,layer_amplification,cosine_similarity,spike_mismatch_rate,clean_rms,noisy_rms,clean_boundary_margin_mean,clean_boundary_margin_lt_0p05,clean_boundary_margin_lt_0p10,clean_firing_rate,clean_zero_ratio,clean_saturation_ratio,noisy_boundary_margin_mean,noisy_boundary_margin_lt_0p05,noisy_boundary_margin_lt_0p10,noisy_firing_rate,noisy_zero_ratio,noisy_saturation_ratio
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,1,20261803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.4841705044103649,1.0613098197592026,0.8847998764515443,0.05925256378796636,1.9097219742834568,1.9005484618246555,1.2892009913921356,0.05722839874215424,0.12087109358981252,0.06887153605930507,0.5113528426736593,2.195397149762357e-05,1.3857789300382137,0.0545582661870867,0.10919625172391534,0.06821200158447027,0.5459494944661856,1.681580815215966e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,1,20261803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.5941612935212242,1.2271736673525968,0.8358681463906785,0.05435525154580875,1.6609112955629826,1.8032997474074364,1.5321732945740223,0.04163687478285283,0.0839437348768115,0.05094918340910226,0.660023882985115,1.7594317711200347e-05,1.4124415069818497,0.048750584246590734,0.0974377985112369,0.060055371606722474,0.5968989077955484,8.252202079006565e-06
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,1,20261803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.5922153894061644,0.9967249564448609,0.8295078845913454,0.07100459507533483,1.8754982352256775,1.9159046784043312,1.6347153075039387,0.048196285497397184,0.0964697995223105,0.06863216357305646,0.5897848811000586,2.4600904339422414e-05,1.6178790405392647,0.04891998809762299,0.09782596305012703,0.07161825406365097,0.5807491913437843,1.1210538787054247e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,1,20261803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.7019687737722585,1.1853268022571108,0.7572530086554243,0.07561961971983618,1.969093594700098,1.9935371167957783,1.7682794481515884,0.04596694512292743,0.09199368092231452,0.06731568439863622,0.6087630745023489,6.196936672608899e-05,1.7931772284209728,0.04607842804398388,0.09209893504157662,0.0689959607552737,0.6047830246388912,8.065359747888579e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,2,20262803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.155764165808412,1.0,0.9880853814597453,nan,1.7276295274496078,1.7987603507936,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,2,20262803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.34657180092642365,2.2249777355897296,0.9414336328858726,0.033929450171334405,1.9764858558773994,1.9669041596353054,0.9583640415221453,0.08741347468458116,0.2933545745909214,0.0695623611100018,0.38778265099972486,7.78509630094959e-08,1.0219195391982794,0.06638873252086341,0.13265656027942896,0.0688898004591465,0.41935020685195923,3.114038520379836e-07
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,2,20262803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.45615334774810096,1.3161871408139787,0.9043677890416829,0.037869862147739956,1.6235476396977901,1.7506966479122639,1.1335872411727905,0.03073742863489315,0.06570769206155092,0.046046942356042564,0.6725275330245495,1.3935322350278057e-05,1.27760898321867,0.04749757319223136,0.09484987752512097,0.053538423613645136,0.6164284404367208,2.2654630356555572e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,2,20262803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.48331493229622663,1.059544854120253,0.8853184201322253,0.059199955998634805,1.9097219742834568,1.9008605852723122,1.2892009913921356,0.05722839874215424,0.12087109358981252,0.06887153605930507,0.5113528426736593,2.195397149762357e-05,1.386987529695034,0.05468033661600202,0.1091805249452591,0.06823418894782662,0.5460910312831402,1.9151336914546846e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,2,20262803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.5929033835395691,1.2267433590820136,0.8366876967354997,0.05427418922891422,1.6609112955629826,1.8034913688898087,1.5321732945740223,0.04163687478285283,0.0839437348768115,0.05094918340910226,0.660023882985115,1.7594317711200347e-05,1.4132706187665462,0.04889834567438811,0.09764270205050707,0.06006774946581572,0.5970177035778761,9.653519455810056e-06
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,2,20262803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.5906619595496924,0.996219579695269,0.8304544558061383,0.07093328359175702,1.8754982352256775,1.916465487331152,1.6347153075039387,0.048196285497397184,0.0964697995223105,0.06863216357305646,0.5897848811000586,2.4600904339422414e-05,1.6188088692724705,0.04887950560078025,0.09782284940592945,0.07166013843379915,0.5807158760726452,1.307896187086044e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,2,20262803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.7003953979523114,1.1857804394348967,0.7586062914393137,0.07564910577268016,1.969093594700098,1.9952527806162834,1.7682794481515884,0.04596694512292743,0.09199368092231452,0.06731568439863622,0.6087630745023489,6.196936672608899e-05,1.7943175211548805,0.046050401870161295,0.09200893924571574,0.06911509204655886,0.6046783979982138,7.78509627252788e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,3,20263803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.15570402807711986,1.0,0.9880880087252238,nan,1.7276295274496078,1.7983559295535088,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,3,20263803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.346664374022095,2.226431636376118,0.9413816886287381,0.03394454839278241,1.9764858558773994,1.9666936360299587,0.9583640415221453,0.08741347468458116,0.2933545745909214,0.0695623611100018,0.38778265099972486,7.78509630094959e-08,1.0216472763568163,0.0662436168640852,0.1327608828432858,0.06887495634146035,0.41943039558827877,3.892548150474795e-07
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,3,20263803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.4563232183094347,1.3163256812779685,0.9042503664174181,0.037875160879018356,1.6235476396977901,1.750700369477272,1.1335872411727905,0.03073742863489315,0.06570769206155092,0.046046942356042564,0.6725275330245495,1.3935322350278057e-05,1.2775113061070442,0.047347165062092245,0.09479903988540173,0.05353860335890204,0.6163847669959068,2.4133798518732874e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,3,20263803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.48390424549389793,1.0604418668123972,0.8849231517426666,0.05919144104938118,1.9097219742834568,1.9002481140196323,1.2892009913921356,0.05722839874215424,0.12087109358981252,0.06887153605930507,0.5113528426736593,2.195397149762357e-05,1.3863495960831642,0.05461976875085384,0.10905549745075405,0.06819033017382026,0.5462679080665112,1.5414490675880188e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,3,20263803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.5940226293318661,1.2275623428878488,0.8359161127674811,0.054339866248928774,1.6609112955629826,1.8034399524331093,1.5321732945740223,0.04163687478285283,0.0839437348768115,0.05094918340910226,0.660023882985115,1.7594317711200347e-05,1.4126824364066124,0.048801187658682466,0.09747392078861594,0.06006466515827924,0.59676468744874,8.71930791390696e-06
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,3,20263803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.5912773392235661,0.9953784755449673,0.8297776603829551,0.07097228692502391,1.8754982352256775,1.9149258881807327,1.6347153075039387,0.048196285497397184,0.0964697995223105,0.06863216357305646,0.5897848811000586,2.4600904339422414e-05,1.6162816248834133,0.04874217638280243,0.0975534850731492,0.07154503418132663,0.5807741042226553,9.030711709101524e-06
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,3,20263803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.7003574507801865,1.1844821445378892,0.7580769459639722,0.0755826794371313,1.969093594700098,1.9927944131195545,1.7682794481515884,0.04596694512292743,0.09199368092231452,0.06731568439863622,0.6087630745023489,6.196936672608899e-05,1.7913054339587688,0.0461450683651492,0.09209364117123187,0.06894442392513156,0.6047375593334436,7.47369242901641e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,4,20264803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.15565602750829458,1.0,0.9881027656773864,nan,1.7276295274496078,1.798718385398388,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,4,20264803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.3465466712842201,2.2263620422007326,0.9414259112184413,0.03391878945486886,1.9764858558773994,1.9667187854647636,0.9583640415221453,0.08741347468458116,0.2933545745909214,0.0695623611100018,0.38778265099972486,7.78509630094959e-08,1.0218422804027796,0.06623661099001765,0.13250560918822885,0.06887675635516644,0.4194621555507183,2.3355289613391506e-07
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,4,20264803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.45606006990380926,1.3160134195309345,0.9043511544670783,0.03783292186503508,1.6235476396977901,1.750715035945177,1.1335872411727905,0.03073742863489315,0.06570769206155092,0.046046942356042564,0.6725275330245495,1.3935322350278057e-05,1.2777400985360146,0.04750419082120061,0.09495100472122431,0.053539406042546034,0.6162995994091034,2.14090148347168e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,4,20264803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.4833517141040237,1.059842213781116,0.8851438583705485,0.059170917588837295,1.9097219742834568,1.9000200629234314,1.2892009913921356,0.05722839874215424,0.12087109358981252,0.06887153605930507,0.5113528426736593,2.195397149762357e-05,1.3855848535895348,0.054656669963151217,0.10928578022867441,0.06817383551970124,0.5460882261395454,1.7438615785181355e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,4,20264803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.592947338007322,1.226740943924142,0.8363826559818042,0.0543128033073581,1.6609112955629826,1.802763681858778,1.5321732945740223,0.04163687478285283,0.0839437348768115,0.05094918340910226,0.660023882985115,1.7594317711200347e-05,1.4119411148130894,0.04864797671325505,0.0973748944234103,0.060019462602213025,0.596790848299861,8.407904005025557e-06
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,4,20264803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.5899783948892251,0.9949929058994101,0.8305937025291873,0.07085282461983818,1.8754982352256775,1.914607658982277,1.6347153075039387,0.048196285497397184,0.0964697995223105,0.06863216357305646,0.5897848811000586,2.4600904339422414e-05,1.6171178743243217,0.04863723355811089,0.09772288845852017,0.0715212516952306,0.5808569323271513,1.3701769631779825e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,0.5,4,20264803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.6988694576726688,1.1845678820220005,0.7592753732198116,0.07549525280388034,1.969093594700098,1.9933387637138367,1.7682794481515884,0.04596694512292743,0.09199368092231452,0.06731568439863622,0.6087630745023489,6.196936672608899e-05,1.792576014995575,0.04591151559725404,0.09199866279959679,0.06898202490992844,0.6048238165676594,7.816236677626875e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.31178523218042814,1.0,0.9546605906099254,nan,1.7276295274496078,1.9965360946953297,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.5482154944134179,1.7583112919734731,0.8730111325188344,0.05596270853159379,1.9764858558773994,2.038299087435007,0.9583640415221453,0.08741347468458116,0.2933545745909214,0.0695623611100018,0.38778265099972486,7.78509630094959e-08,1.1135589629411697,0.06289119983557612,0.12560303159989417,0.0739808795042336,0.4626715425401926,1.1366240514121273e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.7238000311237232,1.3202837907713243,0.8013958041319261,0.05580081258501325,1.6235476396977901,1.9041510745882988,1.1335872411727905,0.03073742863489315,0.06570769206155092,0.046046942356042564,0.6725275330245495,1.3935322350278057e-05,1.4173921830952168,0.04733751143794507,0.09470460610464215,0.06333325675223023,0.6028274111449718,6.0490198393381434e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.7329495969264034,1.012641013276105,0.7723346568343861,0.07931710262687838,1.9097219742834568,2.0167482420802116,1.2892009913921356,0.05722839874215424,0.12087109358981252,0.06887153605930507,0.5113528426736593,2.195397149762357e-05,1.6687442474067211,0.050954545149579644,0.10184961184859276,0.0768063876312226,0.5582385845482349,1.5725894542129026e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.8481728878185183,1.1572049311102692,0.7056933159379993,0.07015758631180743,1.6609112955629826,1.9139984361827374,1.5321732945740223,0.04163687478285283,0.0839437348768115,0.05094918340910226,0.660023882985115,1.7594317711200347e-05,1.5713213942945004,0.04852543957531452,0.0969034293666482,0.06765497825108469,0.5866435952484608,7.629394445984872e-06
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.8206572949063123,0.9675589808311659,0.703765969315842,0.08690174258485132,1.8754982352256775,1.9987432695925236,1.6347153075039387,0.048196285497397184,0.0964697995223105,0.06863216357305646,0.5897848811000586,2.4600904339422414e-05,1.8018745109438896,0.047982974094338715,0.09582457062788308,0.07794483099132776,0.5812492985278368,1.3701769603358116e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.9121834344083618,1.1115278448996158,0.6138217877816065,0.08876456046591,1.969093594700098,2.039895087480545,1.7682794481515884,0.04596694512292743,0.09199368092231452,0.06731568439863622,0.6087630745023489,6.196936672608899e-05,1.9389356896281242,0.045114944339729846,0.08997391490265727,0.07224160619080067,0.6094213854521513,0.00010587730915290194
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.31161998060207835,1.0,0.9547091353974254,nan,1.7276295274496078,1.9964033141732216,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.548145215260426,1.7590181932537166,0.8729435428787642,0.05594568836445711,1.9764858558773994,2.037858869880438,0.9583640415221453,0.08741347468458116,0.2933545745909214,0.0695623611100018,0.38778265099972486,7.78509630094959e-08,1.113255923613906,0.06280797731596977,0.12564172269776464,0.07394896098412573,0.46283845510333776,1.043202910011587e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.7238339447930346,1.320514937723461,0.8013096179052245,0.05580176139364437,1.6235476396977901,1.903695359826088,1.1335872411727905,0.03073742863489315,0.06570769206155092,0.046046942356042564,0.6725275330245495,1.3935322350278057e-05,1.4169269800186157,0.047230154857970774,0.09467984945513308,0.06330301682464778,0.603031849488616,5.768756386714813e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.7329120421705474,1.0125416850685394,0.7722451129193882,0.07929385438257334,1.9097219742834568,2.016711074858904,1.2892009913921356,0.05722839874215424,0.12087109358981252,0.06887153605930507,0.5113528426736593,2.195397149762357e-05,1.6675085574388504,0.05106509348843247,0.10205077868886292,0.07680361438542604,0.5581753645092249,1.681580805268368e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.8473147129563323,1.15609331570945,0.7060049519490368,0.07013600213187081,1.6609112955629826,1.9134576991200447,1.5321732945740223,0.04163687478285283,0.0839437348768115,0.05094918340910226,0.660023882985115,1.7594317711200347e-05,1.5711375959217548,0.048552843276411295,0.09706099983304739,0.06761632463894784,0.5868573728948832,8.25220206479571e-06
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.8192117740333901,0.9668329388204656,0.7044847677049418,0.08678298093834702,1.8754982352256775,1.9979394637048244,1.6347153075039387,0.048196285497397184,0.0964697995223105,0.06863216357305646,0.5897848811000586,2.4600904339422414e-05,1.8001729846000671,0.04811843438073993,0.09591145254671574,0.07788188918493688,0.5811792388558388,1.2767558104087584e-05
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.9110399997443516,1.112093391015177,0.6143572367052195,0.08875148150385642,1.969093594700098,2.0395474806427956,1.7682794481515884,0.04596694512292743,0.09199368092231452,0.06731568439863622,0.6087630745023489,6.196936672608899e-05,1.9371191784739494,0.044996922253631055,0.08994806814007461,0.07221688912250102,0.6093027424067259,0.00010276327117253459
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.3113973385863494,1.0,0.9547731325923153,nan,1.7276295274496078,1.9960987269878387,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_bn,weights + BN,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.5478586391503167,1.759355560447083,0.8731004777571225,0.05594042369297573,1.9764858558773994,2.0378027260303497,0.9583640415221453,0.08741347468458116,0.2933545745909214,0.0695623611100018,0.38778265099972486,7.78509630094959e-08,1.1132249981164932,0.06276531494222581,0.12562825460918248,0.07394488295540214,0.4628680404275656,7.862947320802505e-06
