stage,epoch,epochs,regularizer,reg_coeff,param_kind,layer,numel,value_mean,value_rms,value_l2,grad_ce_l2,grad_reg_l2,grad_total_l2,cos_ce_reg,dot_ce_reg,sign_agree_frac,grad_ce_mean,grad_reg_mean,ce_loss,reg_loss
early,0,300,mne_l2_all,0.0001,bn_gamma,layer5.1,512,0.9264249801635742,0.9264505505561829,20.96318244934082,0.004932407755404711,0.004192636348307133,0.00650897528976202,0.011119973699840337,2.2995874360276503e-07,0.5390625,2.2172955596033717e-06,0.00018528498185332865,2.1274662017822266,0.4488109350204468
early,0,300,mne_l2_all,0.0001,lambda,layer5.2,1,7.403429985046387,7.403429985046387,7.403429985046387,0.0001543443650007248,0.0014806860126554966,0.0013263416476547718,-0.999999992671269,-2.2853554071389226e-07,0.0,-0.0001543443650007248,0.0014806860126554966,2.1274662017822266,0.4488109350204468
early,0,300,mne_l2_all,0.0001,bn_gamma,layer5.5,512,0.9264001250267029,0.9264378547668457,20.9628963470459,0.006000707391649485,0.004192579071968794,0.007296021096408367,-0.007041145737265407,-1.7714424416226393e-07,0.517578125,-1.979425178433303e-06,0.00018528001965023577,2.1274662017822266,0.4488109350204468
early,0,300,mne_l2_all,0.0001,lambda,layer5.6,1,7.4050493240356445,7.4050493240356445,7.4050493240356445,0.0001375279389321804,0.0014810098800808191,0.0016185378190129995,0.999999968920248,2.036802300153795e-07,1.0,0.0001375279389321804,0.0014810098800808191,2.1274662017822266,0.4488109350204468
early,0,300,mne_l2_all,0.0001,bn_gamma,layer5.9,512,0.8771888613700867,0.8772479295730591,19.849855422973633,0.014946665614843369,0.003969971090555191,0.015403653495013714,-0.01593385227701321,-9.454802238906268e-07,0.525390625,-9.929421139531769e-06,0.00017543777357786894,2.1274662017822266,0.4488109350204468
early,0,300,mne_l2_all,0.0001,lambda,layer5.10,1,7.392280101776123,7.392280101776123,7.392280101776123,0.00035291677340865135,0.0014784559607505798,0.0011255391873419285,-0.9999999492454688,-5.217718808125937e-07,0.0,-0.00035291677340865135,0.0014784559607505798,2.1274662017822266,0.4488109350204468
early,0,300,mne_l2_all,0.0001,lambda,classifier.2,1,7.231118679046631,7.231118679046631,7.231118679046631,0.0010218021925538778,0.001446223701350391,0.002468025777488947,0.9999999633286389,1.4777544947719434e-06,1.0,0.0010218021925538778,0.001446223701350391,2.1274662017822266,0.4488109350204468
early,0,300,mne_l2_all,0.0001,lambda,classifier.5,1,6.700676918029785,6.700676918029785,6.700676918029785,0.007587158586829901,0.0013401353498920798,0.008927294053137302,1.0000000277642525,1.0167819709749892e-05,1.0,0.007587158586829901,0.0013401353498920798,2.1274662017822266,0.4488109350204468
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer1.1,64,0.7435003519058228,0.7999448776245117,6.399559020996094,0.09250979870557785,0.0012799117248505354,0.09260492771863937,0.06744534242615928,7.985823685885407e-06,0.523809552192688,-1.0600429959595203e-05,0.00014870006998535246,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer1.2,1,0.7989012002944946,0.7989012002944946,0.7989012002944946,0.006016941741108894,0.00015978023293428123,0.005857161711901426,-0.9999999547111177,-9.613883094061748e-07,0.0,-0.006016941741108894,0.00015978023293428123,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer1.5,64,0.737560510635376,0.7594144940376282,6.075315952301025,0.1163000836968422,0.0012150630354881287,0.11635438352823257,0.03947026872579067,5.5776199587853625e-06,0.546875,0.001191511983051896,0.0001475121098337695,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer1.6,1,1.1928800344467163,1.1928800344467163,1.1928800344467163,0.023191116750240326,0.00023857600172050297,0.02295253984630108,-0.9999999649225522,-5.532843715627678e-06,0.0,-0.023191116750240326,0.00023857600172050297,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer2.1,128,0.5543584227561951,0.560387372970581,6.340059280395508,0.15904641151428223,0.0012680117506533861,0.15900328755378723,-0.03799675762011981,-7.662909411010332e-06,0.5,-0.0006323590059764683,0.00011087168240919709,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer2.2,1,1.307702660560608,1.307702660560608,1.307702660560608,0.010736646130681038,0.000261540524661541,0.010998186655342579,1.0000000045696007,2.808068074955372e-06,1.0,0.010736646130681038,0.000261540524661541,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer2.5,128,0.5413793325424194,0.5452415943145752,6.168704509735107,0.17186717689037323,0.001233740826137364,0.1719743311405182,0.0832882381545134,1.7660400772001594e-05,0.546875,0.0012704250402748585,0.00010827586811501533,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer2.6,1,1.3149423599243164,1.3149423599243164,1.3149423599243164,0.020324571058154106,0.00026298846933059394,0.020061582326889038,-0.9999999653470802,-5.3451276471605524e-06,0.0,-0.020324571058154106,0.00026298846933059394,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer3.1,256,0.4255986213684082,0.4296152889728546,6.873844623565674,0.17348939180374146,0.001374768908135593,0.17354916036128998,0.039517266977247875,9.425177267985418e-06,0.5,0.0003244580584578216,8.511972555425018e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer3.2,1,1.3432374000549316,1.3432374000549316,1.3432374000549316,0.0027581192553043365,0.00026864747633226216,0.002489471808075905,-0.9999999663114716,-7.409617523990164e-07,0.0,-0.0027581192553043365,0.00026864747633226216,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer3.5,256,0.3682127594947815,0.3717796802520752,5.948474884033203,0.1487399786710739,0.0011896949727088213,0.14870652556419373,-0.03212009000779937,-5.6838171076378785e-06,0.4921875,-0.00034469831734895706,7.36425572540611e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer3.6,1,1.1321935653686523,1.1321935653686523,1.1321935653686523,0.002186570316553116,0.00022643870033789426,0.002413009060546756,1.0000000002429537,4.951241407979978e-07,1.0,0.002186570316553116,0.00022643870033789426,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer3.9,256,0.30392542481422424,0.3078574240207672,4.925718784332275,0.1140243411064148,0.0009851438226178288,0.11402598023414612,-0.0026526017026690715,-2.97967744700145e-07,0.5058823823928833,-0.00013679568655788898,6.078508522477932e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer3.10,1,0.9393302202224731,0.9393302202224731,0.9393302202224731,0.0016057724133133888,0.00018786604050546885,0.00141790637280792,-0.9999999782444435,-3.0167009867909655e-07,0.0,-0.0016057724133133888,0.00018786604050546885,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer4.1,512,0.20194736123085022,0.20771552622318268,4.700066089630127,0.09915842860937119,0.0009400131530128419,0.09913026541471481,-0.03469219861392357,-3.233667712265742e-06,0.4718875288963318,-0.00023902856628410518,4.038947372464463e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer4.2,1,0.5544023513793945,0.5544023513793945,0.5544023513793945,0.014240161515772343,0.00011088046449003741,0.014351041987538338,0.9999999697640606,1.578955675540783e-06,1.0,0.014240161515772343,0.00011088046449003741,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer4.5,512,0.16237619519233704,0.16812893748283386,3.804323434829712,0.06921079754829407,0.0007608646410517395,0.06919445097446442,-0.02697767601240842,-1.4206457308318932e-06,0.45418328046798706,-0.00016277612303383648,3.247524000471458e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer4.6,1,0.49719586968421936,0.49719586968421936,0.49719586968421936,0.00997161865234375,9.943917393684387e-05,0.010071057826280594,1.0000000286633552,9.915695500239963e-07,1.0,0.00997161865234375,9.943917393684387e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer4.9,512,0.13688504695892334,0.14293541014194489,3.2342591285705566,0.055721528828144073,0.0006468517822213471,0.055708374828100204,-0.026128760263824435,-9.417738056072267e-07,0.4512922167778015,-0.0001348317600786686,2.7377009246265516e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer4.10,1,0.5731849670410156,0.5731849670410156,0.5731849670410156,0.009266557171940804,0.00011463699047453701,0.009381194598972797,1.0000000378113245,1.062290266418131e-06,1.0,0.009266557171940804,0.00011463699047453701,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer5.1,512,0.1484486162662506,0.1564580351114273,3.540241003036499,0.058146435767412186,0.0007080482318997383,0.05815465748310089,0.005524113380512709,2.2743040517525515e-07,0.46666669845581055,1.1706459190463647e-05,2.9689721486647613e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer5.2,1,0.5716994404792786,0.5716994404792786,0.5716994404792786,0.003986489027738571,0.00011433988402131945,0.004100828897207975,1.0000000146518373,4.558146997624135e-07,1.0,0.003986489027738571,0.00011433988402131945,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer5.5,512,0.14655327796936035,0.1563200205564499,3.5371181964874268,0.062108948826789856,0.0007074236636981368,0.06209113448858261,-0.03087204447601411,-1.3564355185735621e-06,0.4651162624359131,-0.00011262678890489042,2.931065682787448e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer5.6,1,0.5331991314888,0.5331991314888,0.5331991314888,0.01321026124060154,0.0001066398253897205,0.01331690140068531,1.0000000272498795,1.4087399904383346e-06,1.0,0.01321026124060154,0.0001066398253897205,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,bn_gamma,layer5.9,512,0.16988356411457062,0.17481233179569244,3.9555513858795166,0.08634692430496216,0.0007911102729849517,0.08606770634651184,-0.35695932197020613,-2.4383869458688423e-05,0.32405564188957214,-0.0014811279252171516,3.3976713893935084e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,layer5.10,1,0.39425984025001526,0.39425984025001526,0.39425984025001526,0.0160062313079834,7.88519682828337e-05,0.015927379950881004,-1.0000000057451968,-1.2621228506759508e-06,0.0,-0.0160062313079834,7.88519682828337e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,classifier.2,1,0.30667978525161743,0.30667978525161743,0.30667978525161743,0.010692238807678223,6.133595888968557e-05,0.010753574781119823,1.000000005832504,6.558187237715174e-07,1.0,0.010692238807678223,6.133595888968557e-05,0.8353480100631714,0.3317084312438965
mid,149,300,mne_l2_all,0.0001,lambda,classifier.5,1,0.5151554942131042,0.5151554942131042,0.5151554942131042,0.017971426248550415,0.0001030310959322378,0.018074456602334976,0.999999981167271,1.8516157069825567e-06,1.0,0.017971426248550415,0.0001030310959322378,0.8353480100631714,0.3317084312438965
late,299,300,mne_l2_all,0.0001,bn_gamma,layer1.1,64,0.5056963562965393,0.5654221177101135,4.523376941680908,0.13895270228385925,0.0009046753984875977,0.13898879289627075,0.03662938468516199,4.604573405231349e-06,0.4126984477043152,0.0006496291025541723,0.00010113927419297397,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer1.2,1,0.3891833424568176,0.3891833424568176,0.3891833424568176,0.06807158142328262,7.783666660543531e-05,0.06814941763877869,1.0000000232978037,5.298465111991391e-06,1.0,0.06807158142328262,7.783666660543531e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer1.5,64,0.49785909056663513,0.5206433534622192,4.165146827697754,0.22602373361587524,0.000833029393106699,0.22601474821567535,-0.012647929378551468,-2.381407966822735e-06,0.44262292981147766,0.001182157313451171,9.957181464415044e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer1.6,1,0.7462530136108398,0.7462530136108398,0.7462530136108398,0.044141121208667755,0.00014925059804227203,0.04399187117815018,-0.999999976121822,-6.588088581338525e-06,0.0,-0.044141121208667755,0.00014925059804227203,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer2.1,128,0.3848307728767395,0.39108943939208984,4.424671649932861,0.22970834374427795,0.0008849343284964561,0.22967176139354706,-0.04324433983614874,-8.790570973360445e-06,0.5,-0.0003237388445995748,7.696615648455918e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer2.2,1,0.9317598342895508,0.9317598342895508,0.9317598342895508,0.002204521559178829,0.00018635195738170296,0.0023908736184239388,1.000000004227139,4.108169093797187e-07,1.0,0.002204521559178829,0.00018635195738170296,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer2.5,128,0.3870449364185333,0.3904024660587311,4.416899681091309,0.28511595726013184,0.000883379892911762,0.2850724458694458,-0.05078902638993475,-1.2792013876605779e-05,0.5,-0.0010808579390868545,7.740898581687361e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer2.6,1,0.8940934538841248,0.8940934538841248,0.8940934538841248,0.015213601291179657,0.00017881869280245155,0.015392419882118702,0.999999976525035,2.7204762318433495e-06,1.0,0.015213601291179657,0.00017881869280245155,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer3.1,256,0.30661243200302124,0.30939316749572754,4.950290679931641,0.26719263195991516,0.0009900580625981092,0.26721683144569397,0.022569599960165613,5.97047664996353e-06,0.52734375,0.0003656569169834256,6.13224838161841e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer3.2,1,0.8673434257507324,0.8673434257507324,0.8673434257507324,0.00690141785889864,0.00017346868116874248,0.006727949250489473,-0.9999999656560481,-1.1971798130616662e-06,0.0,-0.00690141785889864,0.00017346868116874248,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer3.5,256,0.26296868920326233,0.26442867517471313,4.23085880279541,0.2678987681865692,0.0008461718098260462,0.2678712010383606,-0.03415605619905727,-7.742781235720031e-06,0.453125,-0.0005492765922099352,5.259373574517667e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer3.6,1,0.7358182668685913,0.7358182668685913,0.7358182668685913,0.026768160983920097,0.00014716364967171103,0.026915324851870537,1.0000000122130992,3.939300313504646e-06,1.0,0.026768160983920097,0.00014716364967171103,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer3.9,256,0.1884177029132843,0.19432294368743896,3.1091670989990234,0.2136010378599167,0.0006218334310688078,0.21356599032878876,-0.05781777917876249,-7.679604095756076e-06,0.442307710647583,-0.0007121384842321277,3.76835378119722e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer3.10,1,0.6712506413459778,0.6712506413459778,0.6712506413459778,0.004578795284032822,0.00013425012002699077,0.004713045433163643,1.0000000091192707,6.147038220660761e-07,1.0,0.004578795284032822,0.00013425012002699077,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer4.1,512,0.11320647597312927,0.1210261806845665,2.7385098934173584,0.07835854589939117,0.0005477019585669041,0.0783345028758049,-0.04738570867710704,-2.033658574873698e-06,0.47088608145713806,-8.576372783863917e-05,2.2641293980996124e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer4.2,1,0.3747346103191376,0.3747346103191376,0.3747346103191376,0.017715180292725563,7.494691817555577e-05,0.01779012754559517,1.0000000351115361,1.327698214481643e-06,1.0,0.017715180292725563,7.494691817555577e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer4.5,512,0.11479314416646957,0.11803001165390015,2.6707143783569336,0.09883825480937958,0.0005341428332030773,0.09877942502498627,-0.11280498535357397,-5.9553976825554855e-06,0.4576612710952759,-0.00043632875895127654,2.2958629415370524e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer4.6,1,0.2754954993724823,0.2754954993724823,0.2754954993724823,0.05581333860754967,5.5099098972277716e-05,0.05586843937635422,0.9999999967892618,3.075264658036758e-06,1.0,0.05581333860754967,5.5099098972277716e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer4.9,512,0.09787490963935852,0.10193881392478943,2.306612014770508,0.07353005558252335,0.0004613224300555885,0.07351165264844894,-0.04302881680455643,-1.4595832453778712e-06,0.457317054271698,-0.00021888436458539218,1.9574981706682593e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer4.10,1,0.38820680975914,0.38820680975914,0.38820680975914,0.008934235200285912,7.764135807519779e-05,0.00901187676936388,0.9999999967715981,6.936661520740017e-07,1.0,0.008934235200285912,7.764135807519779e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer5.1,512,0.10582749545574188,0.1099618673324585,2.4881529808044434,0.06354410201311111,0.0004976305644959211,0.06356330215930939,0.03466825983165411,1.096261939892429e-06,0.5145833492279053,8.679429447511211e-05,2.1165498765185475e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer5.2,1,0.4127426743507385,0.4127426743507385,0.4127426743507385,0.004652261734008789,8.254853310063481e-05,0.004734810441732407,0.9999999899901744,3.84037377898494e-07,1.0,0.004652261734008789,8.254853310063481e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer5.5,512,0.1051892340183258,0.11129362136125565,2.518287181854248,0.07676112651824951,0.0005036574439145625,0.07674210518598557,-0.04104485377335334,-1.5868479295022553e-06,0.49788135290145874,-7.535793702118099e-05,2.1037847545812838e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer5.6,1,0.34680700302124023,0.34680700302124023,0.34680700302124023,0.010251756757497787,6.93613983457908e-05,0.01032111793756485,1.0000000380341132,7.110762112461089e-07,1.0,0.010251756757497787,6.93613983457908e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,bn_gamma,layer5.9,512,0.14717349410057068,0.15021109580993652,3.3988890647888184,0.05208371952176094,0.0006797778187319636,0.05174268037080765,-0.5065751914310049,-1.7935475625563413e-05,0.26640158891677856,-0.0011423313990235329,2.9434699172270484e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,layer5.10,1,0.48824313282966614,0.48824313282966614,0.48824313282966614,4.762411117553711e-05,9.764862625161186e-05,5.002451507607475e-05,-0.9999999780848168,-4.6504289308302305e-09,0.0,-4.762411117553711e-05,9.764862625161186e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,classifier.2,1,0.39238491654396057,0.39238491654396057,0.39238491654396057,0.00024119019508361816,7.847697997931391e-05,0.00031966716051101685,0.9999999905372278,1.892787793167372e-08,1.0,0.00024119019508361816,7.847697997931391e-05,0.5945595502853394,0.6530681252479553
late,299,300,mne_l2_all,0.0001,lambda,classifier.5,1,0.29724642634391785,0.29724642634391785,0.29724642634391785,0.02043849229812622,5.9449284890433773e-05,0.020379042252898216,-1.0000000164707563,-1.2150537713750964e-06,0.0,-0.02043849229812622,5.9449284890433773e-05,0.5945595502853394,0.6530681252479553
