name,role,is_head,matched,n_params,out_channels,bn_name,if_name,risk_mean,risk_max,p_gt_tau,q_mean,q_max,q_os_mean,q_mean_pre_norm
conv1.0,stem,False,True,1728,64,conv1.1,conv1.2,4.975081443786621,7.723936080932617,0.921875,18.905715942382812,29.89574432373047,18.905715942382812,3.0163419246673584
conv2_x.0.residual_function.0,residual_preact,False,True,36864,64,conv2_x.0.residual_function.1,conv2_x.0.residual_function.2,0.678436279296875,2.6203322410583496,0.453125,1.7499980926513672,9.481328964233398,1.7499980926513672,3.0163419246673584
conv2_x.0.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.0.residual_function.4,conv2_x.0.act,0.4980960488319397,0.7241535782814026,0.109375,1.0535593032836914,1.8966143131256104,1.0535593032836914,3.0163419246673584
conv2_x.1.residual_function.0,residual_preact,False,True,36864,64,conv2_x.1.residual_function.1,conv2_x.1.residual_function.2,0.4827460050582886,0.4827460050582886,0.0,1.0,1.0,1.0,3.0163419246673584
conv2_x.1.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.1.residual_function.4,conv2_x.1.act,0.7022100687026978,2.0826499462127686,0.609375,1.834294080734253,7.330599784851074,1.834294080734253,3.0163419246673584
conv3_x.0.residual_function.0,residual_preact,False,True,73728,128,conv3_x.0.residual_function.1,conv3_x.0.residual_function.2,0.4827460050582886,0.4827460050582886,0.0,1.0,1.0,1.0,3.0163419246673584
conv3_x.0.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.0.residual_function.4,conv3_x.0.act,0.4952812194824219,0.7703895568847656,0.1015625,1.0422337055206299,2.0815582275390625,1.0422337055206299,3.0163419246673584
conv3_x.0.shortcut.0,shortcut,False,True,8192,128,conv3_x.0.shortcut.1,conv3_x.0.act,0.4859415292739868,0.7705458402633667,0.015625,1.011540412902832,2.082183361053467,1.011540412902832,3.0163419246673584
conv3_x.1.residual_function.0,residual_preact,False,True,147456,128,conv3_x.1.residual_function.1,conv3_x.1.residual_function.2,0.4827460050582886,0.4827460050582886,0.0,1.0,1.0,1.0,3.0163419246673584
conv3_x.1.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.1.residual_function.4,conv3_x.1.act,0.633051872253418,1.4243658781051636,0.5390625,1.5626722574234009,4.697463512420654,1.5626722574234009,3.0163419246673584
conv4_x.0.residual_function.0,residual_preact,False,True,294912,256,conv4_x.0.residual_function.1,conv4_x.0.residual_function.2,0.4832308888435364,0.6068743467330933,0.00390625,1.0016698837280273,1.427497386932373,1.0016698837280273,3.0163419246673584
conv4_x.0.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.0.residual_function.4,conv4_x.0.act,0.6362884044647217,1.7547893524169922,0.54296875,1.5753629207611084,6.019157409667969,1.5753629207611084,3.0163419246673584
conv4_x.0.shortcut.0,shortcut,False,True,32768,256,conv4_x.0.shortcut.1,conv4_x.0.act,0.497419536113739,1.174403429031372,0.06640625,1.0536010265350342,3.6976137161254883,1.0536010265350342,3.0163419246673584
conv4_x.1.residual_function.0,residual_preact,False,True,589824,256,conv4_x.1.residual_function.1,conv4_x.1.residual_function.2,0.49688756465911865,0.7762587666511536,0.15234375,1.0446743965148926,2.1050350666046143,1.0446743965148926,3.0163419246673584
conv4_x.1.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.1.residual_function.4,conv4_x.1.act,1.2319386005401611,3.406243085861206,0.94921875,3.931039810180664,12.624972343444824,3.931039810180664,3.0163419246673584
conv5_x.0.residual_function.0,residual_preact,False,True,1179648,512,conv5_x.0.residual_function.1,conv5_x.0.residual_function.2,0.6193277835845947,1.356285810470581,0.595703125,1.504805564880371,4.425143241882324,1.504805564880371,3.0163419246673584
conv5_x.0.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.0.residual_function.4,conv5_x.0.act,1.3253448009490967,3.63974928855896,0.955078125,4.304479598999023,13.55899715423584,4.304479598999023,3.0163419246673584
conv5_x.0.shortcut.0,shortcut,False,True,131072,512,conv5_x.0.shortcut.1,conv5_x.0.act,0.7180225849151611,2.211827278137207,0.650390625,1.8957674503326416,7.847309112548828,1.8957674503326416,3.0163419246673584
conv5_x.1.residual_function.0,residual_preact,False,True,2359296,512,conv5_x.1.residual_function.1,conv5_x.1.residual_function.2,0.7882773876190186,1.809783697128296,0.830078125,2.1637320518493652,6.239134788513184,2.1637320518493652,3.0163419246673584
conv5_x.1.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.1.residual_function.4,conv5_x.1.act,1.4501240253448486,6.646892547607422,0.986328125,4.8014397621154785,25.587570190429688,4.8014397621154785,3.0163419246673584
fc,classifier_head,True,False,5120,10,,,nan,nan,nan,1.0,1.0,1.0,1.0
