if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max
conv2_x.0.act,conv2_x.0.residual_function.3,0.4980960488319397,1.0535593032836914,1.8966143131256104,False,,,,
conv2_x.1.act,conv2_x.1.residual_function.3,0.7022100687026978,1.834294080734253,7.330599784851074,False,,,,
conv3_x.0.act,conv3_x.0.residual_function.3,0.4952812194824219,1.0422337055206299,2.0815582275390625,True,conv3_x.0.shortcut.0,0.4859415292739868,1.011540412902832,2.082183361053467
conv3_x.1.act,conv3_x.1.residual_function.3,0.633051872253418,1.5626722574234009,4.697463512420654,False,,,,
conv4_x.0.act,conv4_x.0.residual_function.3,0.6362884044647217,1.5753629207611084,6.019157409667969,True,conv4_x.0.shortcut.0,0.497419536113739,1.0536010265350342,3.6976137161254883
conv4_x.1.act,conv4_x.1.residual_function.3,1.2319386005401611,3.931039810180664,12.624972343444824,False,,,,
conv5_x.0.act,conv5_x.0.residual_function.3,1.3253448009490967,4.304479598999023,13.55899715423584,True,conv5_x.0.shortcut.0,0.7180225849151611,1.8957674503326416,7.847309112548828
conv5_x.1.act,conv5_x.1.residual_function.3,1.4501240253448486,4.8014397621154785,25.587570190429688,False,,,,
