arch,hidden_size,regularizer,if_mode,L,T,seed,sigma,acc,checkpoint,matrix_csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,40,0.80,30.450000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,40,0.85,30.090000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,40,0.90,29.040000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,40,0.95,29.430000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,40,1.00,29.580000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.00,59.360000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.05,59.440000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.10,59.540000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.15,59.440000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.20,59.110000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.25,59.140000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.30,59.060000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.35,59.050000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.40,58.890000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.45,58.680000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.50,58.290000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.55,57.890000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.60,58.050000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.65,57.860000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.70,57.720000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.75,57.240000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.80,57.210000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.85,57.260000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.90,57.130000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,0.95,56.670000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,41,1.00,56.060000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.00,84.600000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.05,84.520000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.10,84.520000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.15,84.400000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.20,84.370000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.25,84.340000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.30,84.150000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.35,84.150000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.40,84.060000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.45,84.320000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.50,83.910000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.55,83.820000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.60,83.610000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.65,83.820000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.70,83.860000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.75,83.690000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.80,83.210000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.85,83.250000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.90,83.160000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,mne_l2,rate_uniform,16,16,42,0.95,83.080000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3rev_h4_rc1em03.pth,/home/ec2-user/codes/snn_simulation/important_results/new_fc3.1/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
