method,checkpoint,parameter_type,layer,value
all_parameters,best_val,lambda,input_if,6.288949012756348
all_parameters,best_val,gamma_rms,bns.0,1.075339674949646
all_parameters,best_val,gamma_rms,bns.1,0.9990861415863037
all_parameters,best_val,gamma_rms,bns.2,1.102369785308838
all_parameters,best_val,gamma_rms,bns.3,0.9757676124572754
all_parameters,best_val,gamma_rms,bns.4,0.8877999782562256
all_parameters,best_val,gamma_rms,bns.5,0.974580705165863
all_parameters,best_val,gamma_rms,bns.6,0.8699874877929688
all_parameters,best_val,gamma_rms,bns.7,0.9523049592971802
all_parameters,best_val,gamma_rms,bns.8,0.8975078463554382
all_parameters,best_val,gamma_rms,bns.9,0.9298158288002014
all_parameters,best_val,gamma_rms,bns.10,0.8598224520683289
all_parameters,best_val,gamma_rms,bns.11,0.9208452701568604
all_parameters,best_val,gamma_rms,bns.12,0.8311932682991028
all_parameters,best_val,gamma_rms,bns.13,0.9173436164855957
all_parameters,best_val,gamma_rms,bns.14,0.8266091346740723
all_parameters,best_val,gamma_rms,bns.15,0.9102103114128113
all_parameters,best_val,gamma_rms,bns.16,0.8476283550262451
all_parameters,best_val,gamma_rms,bns.17,0.905918300151825
all_parameters,best_val,gamma_rms,bns.18,0.8521981835365295
all_parameters,best_val,gamma_rms,bns.19,1.4407950639724731
all_parameters,best_val,lambda,ifs.0,6.690104007720947
all_parameters,best_val,lambda,ifs.1,6.716592311859131
all_parameters,best_val,lambda,ifs.2,6.7844719886779785
all_parameters,best_val,lambda,ifs.3,6.754502296447754
all_parameters,best_val,lambda,ifs.4,6.764505386352539
all_parameters,best_val,lambda,ifs.5,6.759487628936768
all_parameters,best_val,lambda,ifs.6,6.78906774520874
all_parameters,best_val,lambda,ifs.7,6.787763595581055
all_parameters,best_val,lambda,ifs.8,6.8555588722229
all_parameters,best_val,lambda,ifs.9,6.811444282531738
all_parameters,best_val,lambda,ifs.10,6.875913143157959
all_parameters,best_val,lambda,ifs.11,6.823065280914307
all_parameters,best_val,lambda,ifs.12,6.887879371643066
all_parameters,best_val,lambda,ifs.13,6.825115203857422
all_parameters,best_val,lambda,ifs.14,6.855456829071045
all_parameters,best_val,lambda,ifs.15,6.831784725189209
all_parameters,best_val,lambda,ifs.16,6.9027323722839355
all_parameters,best_val,lambda,ifs.17,6.8373517990112305
all_parameters,best_val,lambda,ifs.18,6.906372547149658
all_parameters,best_val,lambda,ifs.19,6.7621049880981445
all_parameters,final,lambda,input_if,6.272555351257324
all_parameters,final,gamma_rms,bns.0,1.074206829071045
all_parameters,final,gamma_rms,bns.1,0.9995284080505371
all_parameters,final,gamma_rms,bns.2,1.102001428604126
all_parameters,final,gamma_rms,bns.3,0.9756388068199158
all_parameters,final,gamma_rms,bns.4,0.886639416217804
all_parameters,final,gamma_rms,bns.5,0.9742655158042908
all_parameters,final,gamma_rms,bns.6,0.8699698448181152
all_parameters,final,gamma_rms,bns.7,0.9519776105880737
all_parameters,final,gamma_rms,bns.8,0.8966749310493469
all_parameters,final,gamma_rms,bns.9,0.9291853904724121
all_parameters,final,gamma_rms,bns.10,0.858799159526825
all_parameters,final,gamma_rms,bns.11,0.9202791452407837
all_parameters,final,gamma_rms,bns.12,0.8303242921829224
all_parameters,final,gamma_rms,bns.13,0.9166774749755859
all_parameters,final,gamma_rms,bns.14,0.825645387172699
all_parameters,final,gamma_rms,bns.15,0.9093796610832214
all_parameters,final,gamma_rms,bns.16,0.8467224836349487
all_parameters,final,gamma_rms,bns.17,0.9051983952522278
all_parameters,final,gamma_rms,bns.18,0.8511297106742859
all_parameters,final,gamma_rms,bns.19,1.4439098834991455
all_parameters,final,lambda,ifs.0,6.678489685058594
all_parameters,final,lambda,ifs.1,6.7043890953063965
all_parameters,final,lambda,ifs.2,6.77419900894165
all_parameters,final,lambda,ifs.3,6.74317741394043
all_parameters,final,lambda,ifs.4,6.753368377685547
all_parameters,final,lambda,ifs.5,6.748351573944092
all_parameters,final,lambda,ifs.6,6.778874397277832
all_parameters,final,lambda,ifs.7,6.776723861694336
all_parameters,final,lambda,ifs.8,6.844945430755615
all_parameters,final,lambda,ifs.9,6.8007402420043945
all_parameters,final,lambda,ifs.10,6.866034507751465
all_parameters,final,lambda,ifs.11,6.81233549118042
all_parameters,final,lambda,ifs.12,6.876983165740967
all_parameters,final,lambda,ifs.13,6.8144917488098145
all_parameters,final,lambda,ifs.14,6.844974994659424
all_parameters,final,lambda,ifs.15,6.821321487426758
all_parameters,final,lambda,ifs.16,6.893117904663086
all_parameters,final,lambda,ifs.17,6.826800346374512
all_parameters,final,lambda,ifs.18,6.89639949798584
all_parameters,final,lambda,ifs.19,6.751082897186279
