L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,91.170000,91.190000,91.110000,91.090000,90.800000,90.410000,90.010000,89.300000,88.360000,86.560000,84.220000,80.630000,75.630000,69.290000,60.250000,50.100000,39.530000,30.690000,24.360000,19.770000,17.390000
