L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,57.568000,55.378000,46.214000,34.078000,21.108000,10.384000,4.298000,1.494000,0.572000,0.300000,0.222000,0.168000,0.140000,0.122000,0.114000,0.136000,0.148000,0.144000,0.124000,0.106000,0.100000
