L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,93.860000,93.980000,93.510000,93.340000,93.100000,92.510000,91.740000,91.150000,89.260000,88.070000,86.050000
