dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
mnist,cnn2,no_reg,No Reg,40,16,16,both,0.25,2,20300903,81.360000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,40,16,16,both,0.5,0,20301001,66.470000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,40,16,16,both,0.5,1,20301002,66.040000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,40,16,16,both,0.5,2,20301003,65.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,16,both,0,0,20300801,96.740000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,16,both,0.25,0,20300901,53.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,16,both,0.25,1,20300902,54.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,16,both,0.25,2,20300903,54.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,16,both,0.5,0,20301001,32.390000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,16,both,0.5,1,20301002,32.640000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,40,16,16,both,0.5,2,20301003,32.310000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,16,both,0,0,20300801,96.740000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,16,both,0.25,0,20300901,84.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,16,both,0.25,1,20300902,84.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,16,both,0.25,2,20300903,84.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,16,both,0.5,0,20301001,58.630000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,16,both,0.5,1,20301002,58.840000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,40,16,16,both,0.5,2,20301003,58.800000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,16,both,0,0,20301801,94.840000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,16,both,0.25,0,20301901,48.510000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,16,both,0.25,1,20301902,48.740000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,16,both,0.25,2,20301903,48.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,16,both,0.5,0,20302001,40.220000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,16,both,0.5,1,20302002,40.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,41,16,16,both,0.5,2,20302003,40.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,16,both,0,0,20301801,92.420000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,16,both,0.25,0,20301901,44.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,16,both,0.25,1,20301902,44.590000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,16,both,0.25,2,20301903,44.310000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,16,both,0.5,0,20302001,38.910000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,16,both,0.5,1,20302002,39.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,41,16,16,both,0.5,2,20302003,38.940000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,16,both,0,0,20301801,96.030000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,16,both,0.25,0,20301901,42.600000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,16,both,0.25,1,20301902,42.650000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,16,both,0.25,2,20301903,42.730000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,16,both,0.5,0,20302001,16.850000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,16,both,0.5,1,20302002,16.720000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,41,16,16,both,0.5,2,20302003,17.010000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,16,both,0,0,20301801,95.800000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,16,both,0.25,0,20301901,42.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,16,both,0.25,1,20301902,42.660000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,16,both,0.25,2,20301903,42.960000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,16,both,0.5,0,20302001,37.320000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,16,both,0.5,1,20302002,37.440000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,41,16,16,both,0.5,2,20302003,37.190000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,16,both,0,0,20302801,92.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,16,both,0.25,0,20302901,72.500000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,16,both,0.25,1,20302902,72.500000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,16,both,0.25,2,20302903,72.850000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,16,both,0.5,0,20303001,57.730000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,16,both,0.5,1,20303002,58.410000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,42,16,16,both,0.5,2,20303003,57.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,16,both,0,0,20302801,93.890000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,16,both,0.25,0,20302901,80.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,16,both,0.25,1,20302902,80.010000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,16,both,0.25,2,20302903,79.790000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,16,both,0.5,0,20303001,64.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,16,both,0.5,1,20303002,64.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,42,16,16,both,0.5,2,20303003,64.330000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,16,both,0,0,20302801,94.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,16,both,0.25,0,20302901,37.040000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,16,both,0.25,1,20302902,37.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,16,both,0.25,2,20302903,37.040000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,16,both,0.5,0,20303001,21.630000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,16,both,0.5,1,20303002,21.670000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,42,16,16,both,0.5,2,20303003,21.730000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,16,both,0,0,20302801,94.140000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,16,both,0.25,0,20302901,88.220000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,16,both,0.25,1,20302902,87.960000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,16,both,0.25,2,20302903,87.800000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,16,both,0.5,0,20303001,72.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,16,both,0.5,1,20303002,72.440000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,42,16,16,both,0.5,2,20303003,72.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,16,both,0,0,20303801,97.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,16,both,0.25,0,20303901,94.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,16,both,0.25,1,20303902,94.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,16,both,0.25,2,20303903,94.630000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,16,both,0.5,0,20304001,86.780000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,16,both,0.5,1,20304002,87.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,43,16,16,both,0.5,2,20304003,86.710000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
