L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,79.250000,79.360000,79.200000,79.150000,79.060000,78.920000,78.560000,78.520000,78.280000,78.250000,78.010000,77.480000,77.010000,76.490000,75.850000,74.770000,73.520000,73.130000,71.400000,69.930000,68.320000
