L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,16,59.912000,55.846000,50.136000,42.474000,33.066000,21.856000,11.640000,5.120000,2.092000,0.926000,0.502000,0.342000,0.262000,0.208000,0.186000,0.180000,0.160000,0.158000,0.144000,0.114000,0.110000
