dataset,arch,variant,variant_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,sigma,acc,checkpoint,matrix_csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,0,59.912000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,0.25,55.846000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,0.5,50.136000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,0.75,42.474000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,1,33.066000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,1.25,21.856000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,1.5,11.640000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,1.75,5.120000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,2,2.092000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,2.25,0.926000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
