dataset,arch,variant,variant_label,regularizer,reg_coeff,hinge_tau,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,60.470000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,60.270000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,60.330000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,60.210000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,60.540000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,60.230000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,60.250000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,59.250000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,58.040000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,55.990000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,53.070000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,49.100000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,43.850000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,3.25,36.810000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,3.5,29.570000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,3.75,22.230000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,4,16.070000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,4.25,11.230000,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg19_L[16]_mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar100_vgg19_five_regs_sigma0_5_5seed/cifar100/mneablate_cifar100_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar100_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
