L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,80.190000,80.290000,80.110000,80.150000,80.120000,79.800000,79.780000,79.590000,79.630000,80.000000,79.430000
