dataset,arch,method,method_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,87.990000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,84.590000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,77.160000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,64.960000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,49.700000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,37.180000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,30.500000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,25.690000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,22.100000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,19.410000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,17.160000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,15.660000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_l2_wo_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.060000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,86.590000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,82.000000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,70.550000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,53.410000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,36.920000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,27.380000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,21.210000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,18.140000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,15.200000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,13.600000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,12.960000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,12.180000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.390000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_cmne_a0p1_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,86.570000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_cmne_a0p1_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,81.370000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_cmne_a0p1_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,69.630000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_calibrated_mne_cnn2_c16_c32_cmne_a0p1_seed42_ep30_L16.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_cnn2_widths_four_regs_sigma0_3_seed42/cnn2_c16_c32/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
