L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.100000,97.100000,97.110000,97.050000,97.120000,97.020000,97.140000,96.960000,97.110000,97.070000,96.910000
