L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,69.950000,69.930000,69.980000,69.720000,69.700000,69.200000,68.900000,68.720000,68.670000,68.270000,67.660000
