L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,93.890000,93.920000,93.850000,93.910000,93.880000,93.850000,93.140000,93.250000,92.160000,90.920000,88.880000,85.460000,80.270000,75.590000,70.740000,65.600000,61.160000,56.600000,52.750000,49.730000,46.780000
