L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,91.200000,91.140000,91.230000,91.080000,90.830000,91.050000,90.530000,90.760000,90.630000,90.230000,90.380000,90.080000,89.880000,89.480000,89.050000,88.670000,88.700000,88.040000,88.090000,87.300000,86.850000
