L,Mode,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32
2,normal,0.21722012758255005,0.05533261224627495,0.06429622322320938,0.06375883519649506,0.03469957411289215,0.03416444733738899,0.03793448209762573,0.05382653325796127,0.042088981717824936,0.04052778705954552,0.05464841052889824,0.06529875099658966,0.03888015076518059,0.04533085227012634,0.0466565303504467,0.08117564767599106,0.11422315984964371,0.04248245060443878,0.08745270222425461,0.12660716474056244,0.08417630195617676,1.2217819690704346,0.20520208775997162,0.3909471929073334,6.43145751953125,0.6473620533943176,0.9256224632263184,18.85590362548828,4.4541401863098145,13.230915069580078,62.2841796875,0.5457407236099243
2,uniform,0.48825588822364807,0.10097326338291168,0.09303370863199234,0.08269167691469193,0.04645851254463196,0.045730527490377426,0.04481244459748268,0.06295531988143921,0.049160461872816086,0.05133948102593422,0.06299139559268951,0.0721968561410904,0.03697984293103218,0.05673830956220627,0.05498870089650154,0.07908796519041061,0.07709453254938126,0.06650122255086899,0.09069032222032547,0.07857687771320343,0.5354721546173096,1.362957239151001,7.6543450355529785,12.93832015991211,1.2190635204315186,0.2551434636116028,1.3535124063491821,32.38307571411133,5.414095401763916,4.118467807769775,3.3762307167053223,0.9556703567504883
2,weight_sign_neg_front,1.3092689514160156,0.5774937868118286,0.47635093331336975,0.3866923749446869,0.2861495018005371,0.24810943007469177,0.2714765667915344,0.22751779854297638,0.238815575838089,0.1911563277244568,0.24370728433132172,0.24660371243953705,0.19846470654010773,0.27548888325691223,0.7206712365150452,0.31203794479370117,1.1703332662582397,8.386733055114746,2.3635551929473877,13.363359451293945,46.69036102294922,20.44023895263672,29.014089584350586,47.16233444213867,1013.0166015625,67812.0390625,72516.7734375,9284531.0,2660378.75,1200176.625,9050065.0,192563.640625
2,weight_sign_pos_front,215.88204956054688,203.7214813232422,184.38771057128906,167.77578735351562,142.75559997558594,123.83311462402344,103.13166809082031,79.8539810180664,68.96217346191406,57.64067459106445,44.83176040649414,44.796417236328125,72.15896606445312,140.543212890625,453.404541015625,1772.5733642578125,22562.505859375,29339.169921875,29115.6171875,28229.162109375,13875.9208984375,57149.0234375,1294603.0,9602539.0,67446840.0,2114734.5,7501085.0,2947857.5,10561084.0,33526916.0,350152480.0,1715290880.0
4,normal,0.8013633489608765,0.3038405776023865,0.10041820257902145,0.09018230438232422,0.14896981418132782,0.15452012419700623,0.07361266762018204,0.10011531412601471,0.07697667181491852,0.09032469242811203,0.12657104432582855,0.11692944914102554,0.07815717905759811,0.08332227170467377,0.1554601788520813,0.2272430658340454,4.4749040603637695,0.18438315391540527,0.2472326010465622,0.4215867817401886,0.9600929021835327,0.6146754622459412,1.4948711395263672,3.339095115661621,4.443694114685059,7.4873366355896,9.725326538085938,6.924924850463867,188.1395263671875,61.07777404785156,85.78144073486328,123.88159942626953
4,uniform,1.0825074911117554,0.3088040053844452,0.16071230173110962,0.07734175026416779,0.1812829226255417,0.17861780524253845,0.11210589855909348,0.11544616520404816,0.15106220543384552,0.16947273910045624,7.0768818855285645,0.20085039734840393,0.23658020794391632,89.18447875976562,0.5084146857261658,2.2813146114349365,3037.146240234375,47979.546875,249.83436584472656,390.2019958496094,50747.05859375,18677.119140625,66020.5703125,80939.9296875,14.041584014892578,1947.9847412109375,34.10892868041992,165.51171875,7065.78076171875,7380.2568359375,47558.84765625,3505.3974609375
4,weight_sign_neg_front,4.072864532470703,1.8430231809616089,1.4270517826080322,0.9123684167861938,5.042842388153076,2.561436414718628,1.6954199075698853,1.3101387023925781,1.104589581489563,0.868941605091095,0.9191362857818604,0.7407093644142151,1.4245115518569946,0.9612346887588501,1.0071851015090942,5.574394702911377,2.11308217048645,7.862269878387451,2.3412132263183594,4.265225410461426,17.3302001953125,8.342894554138184,28.250944137573242,561.8598022460938,825.380859375,6876.14208984375,34.26161193847656,11000.79296875,251.75198364257812,4222.07421875,688.12841796875,2745.328125
4,weight_sign_pos_front,117.6119384765625,77.92955780029297,67.21378326416016,48.527320861816406,34.162479400634766,31.05743408203125,29.748523712158203,22.627086639404297,21.261486053466797,17.979740142822266,13.859776496887207,14.49189567565918,15.09238338470459,9.999516487121582,85.32389068603516,557.4503784179688,236.69851684570312,907.4803466796875,7087.92138671875,1799.490478515625,21036.1328125,14961.4560546875,65684.453125,88275.953125,297992.5625,160293.9375,9401108.0,153089216.0,89881960.0,330143104.0,3302805504.0,919649920.0
8,normal,8.232468605041504,0.9985098838806152,0.7770266532897949,0.7031505703926086,0.5343297719955444,0.47823482751846313,0.500265896320343,0.4655382037162781,0.7215484380722046,0.802970826625824,1.6515061855316162,1.4849382638931274,1.990764856338501,6.247461318969727,9.605420112609863,11.491374969482422,30.0707950592041,30.794336318969727,93.41787719726562,878.5181884765625,473.1097717285156,2570.860595703125,2524.83544921875,49005.3203125,4458.49658203125,180252.46875,9044.296875,228063.28125,110164.6640625,1344877.125,3341141.75,3390104064.0
8,uniform,10.172773361206055,1.177596926689148,0.7474547028541565,0.7621846795082092,0.5981931686401367,0.6788014769554138,0.5981971621513367,1.5633676052093506,0.6510673761367798,1.9954241514205933,2.0669872760772705,137.0250244140625,12.440629005432129,32.402244567871094,167.73228454589844,50.82157516479492,6063.349609375,698.836181640625,111.76725769042969,2050200.0,138.05136108398438,38614.01953125,84986040.0,41934.90625,193841.90625,45825788.0,3007252736.0,40262628.0,62294872.0,3935091.5,372267778048.0,1354982400.0
8,weight_sign_neg_front,8.373075485229492,6.719049453735352,3.853604555130005,4.896022319793701,3.885329008102417,3.7279913425445557,6.803632736206055,26.151554107666016,23.869630813598633,12.105955123901367,32.939334869384766,13.64861011505127,713.333740234375,31.984779357910156,990.6782836914062,299.057373046875,447.6092834472656,646.1151123046875,7555.0439453125,2347.354736328125,20369.66015625,67574.6796875,247276.203125,132044.078125,25868.80859375,71307.8828125,909815.5625,8343502.0,31987.416015625,1746152.5,174727.734375,69234.8125
8,weight_sign_pos_front,418.3583984375,88.37260437011719,49.95210266113281,24.018129348754883,28.323223114013672,27.5289249420166,18.648239135742188,24.19525146484375,48.171417236328125,648.9947509765625,596.1300659179688,3696.82666015625,1709227.625,76801.96875,172231.625,10268325.0,1529068288.0,46988664.0,8683631616.0,26896336.0,14172451840.0,31760162.0,49893171200.0,6486194388992.0,46829332856832.0,28017674240.0,1529522552832.0,13285699092480.0,572096970752.0,115994433421312.0,3464705867776.0,953362432.0
16,normal,5.297227382659912,0.6532945036888123,0.4544414281845093,0.6555984616279602,0.6408072113990784,0.7400219440460205,0.718027651309967,0.881793737411499,1.2011196613311768,2.999762535095215,4.260257244110107,5.551529884338379,8.878769874572754,12.057671546936035,15.30870532989502,37.669273376464844,28.899259567260742,84.52824401855469,180.57078552246094,249.969970703125,3172.990966796875,1279.1571044921875,17480.318359375,21789.96875,33809.3203125,64423.28515625,287414.875,221315.859375,384829.40625,447992.90625,176409680.0,4757313.5
16,uniform,7.516345500946045,0.8674113750457764,0.6801348328590393,0.7197281122207642,0.6135795712471008,0.7628220915794373,0.8377423286437988,0.7020850777626038,1.1180815696716309,8.906136512756348,5.540742874145508,6.23602819442749,7.9132981300354,11.812710762023926,28.091630935668945,160.0083770751953,50.9251594543457,166.72283935546875,10619.4091796875,138.99154663085938,2125.5712890625,35824.05078125,19752.0390625,15674.189453125,188519.359375,92479.5546875,474119.75,843268.0,871765.1875,843179.1875,14615330.0,1917405.625
16,weight_sign_neg_front,2.9688267707824707,3.014519691467285,3.0964038372039795,8.08703899383545,5.681371688842773,5.600738048553467,5.855910301208496,5.123310565948486,6.369678974151611,15.561223983764648,37.93851852416992,98.72018432617188,102.79410552978516,924.1657104492188,5939.66162109375,49116.578125,85078.9375,2136844.75,103615.0390625,353875.5,94215.8046875,207494.15625,4356719.0,6651300.5,47427408.0,2179123.0,247973408.0,2370427.5,15406784.0,13387265.0,52177548.0,577346624.0
16,weight_sign_pos_front,631.697265625,219.67823791503906,154.2869873046875,58.02857208251953,49.88090515136719,41.3668098449707,43.05510330200195,81.11820220947266,219.72283935546875,853.4656372070312,16117.7333984375,855856.5,88641.5,149051.1875,54605424.0,3417875.75,6655422.5,30421932.0,95603496.0,760537280.0,927290816.0,139115952.0,649641664.0,87474642944.0,50649939968.0,86082854912.0,3140768256.0,145017913344.0,132163813376.0,646211371008.0,790547922944.0,189883531264.0
32,normal,5.160477161407471,1.190029263496399,0.8199585676193237,0.3912801742553711,0.7975982427597046,1.1909443140029907,1.0679712295532227,1.0709410905838013,1.4285292625427246,2.006401777267456,3.264129638671875,21.120887756347656,7.9025468826293945,24.898761749267578,23.754039764404297,50.91240692138672,83.96371459960938,381.14422607421875,12771.9619140625,275.0548400878906,5770.6064453125,3409.263916015625,9452.4541015625,126947.609375,24064.173828125,152572.421875,773660.25,6643988.0,34406916.0,2586606592.0,1671836672.0,92374408.0
32,uniform,5.831137657165527,1.5062803030014038,1.206260085105896,0.8533719778060913,1.0608927011489868,1.9485738277435303,2.206057071685791,10.126969337463379,40.54328536987305,640.2344970703125,240.7828826904297,1534.8333740234375,706.258544921875,6225.31005859375,51239.16796875,109253.453125,3653472.75,1538887.75,6726521.0,6904020.0,31107208.0,276186240.0,907991424.0,1669152896.0,5187995648.0,44258504704.0,75627282432.0,6891725312.0,1747545358336.0,579617554432.0,3140205150208.0,1833161457664.0
32,weight_sign_neg_front,0.01514405757188797,0.014831995591521263,0.06251251697540283,0.06645847111940384,5.932751178741455,3.4190657138824463,31.220897674560547,15.901183128356934,34.57135009765625,28.36834716796875,28.095882415771484,33.891075134277344,32.53369903564453,43.986663818359375,62.80403518676758,201.1942596435547,173.14393615722656,1465.5169677734375,3459.325439453125,3225.42724609375,4417.85791015625,2656.78564453125,337795.5625,2105.600830078125,10796.8564453125,259755.46875,4545928.0,25085.220703125,5804.876953125,157622.859375,647651.4375,88036.2265625
32,weight_sign_pos_front,251.6937255859375,214.3787841796875,249.64833068847656,222.48753356933594,219.74551391601562,208.20603942871094,291.47705078125,520.2117309570312,1466.10986328125,4170.3349609375,15318.9921875,94413.5625,199875.84375,1463744.875,2261115.25,16214684.0,69581864.0,180903360.0,693168640.0,2085280000.0,3759279104.0,3392383744.0,15950031872.0,85030682624.0,744233566208.0,292890411008.0,1055305367552.0,1199692185600.0,22871868964864.0,13539627499520.0,1146839483023360.0,574765341343744.0
