L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,90.070000,90.090000,89.900000,90.090000,90.100000,90.030000,89.970000,90.040000,89.960000,89.970000,89.940000,89.840000,89.940000,89.840000,89.870000,90.140000,89.850000,89.890000,89.780000,89.640000,89.630000
