L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,89.730000,89.650000,89.630000,89.660000,89.620000,89.750000,89.540000,89.500000,89.500000,89.610000,89.510000,89.590000,89.290000,89.420000,89.230000,89.320000,89.210000,89.310000,89.090000,89.090000,88.960000
