L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.130000,95.850000,95.880000,95.430000,94.920000,94.520000,93.610000,92.590000,91.340000,89.710000,87.050000
