L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,62.520000,62.460000,62.240000,62.320000,62.060000,62.080000,61.730000,61.570000,60.800000,60.050000,59.170000,57.880000,56.950000,55.380000,53.810000,51.850000,50.190000,47.750000,45.660000,42.530000,40.540000
