L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,98.940000,98.970000,99.030000,98.970000,98.840000,98.760000,98.680000,98.430000,98.030000,97.630000,96.860000,96.290000,95.390000,94.220000,93.380000,91.660000,90.020000,88.660000,87.770000,85.910000,84.250000
