dataset,model,method,method_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
fashion_mnist,cnn2_c8_c16,group_lasso,group_lasso_rc3em05,group_lasso,3em05,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.660000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_group_lasso_rc3em05_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_l2family_pilot_glasso_3e5_ep30_seed40_mps/cnn2_c8_c16/group_lasso/rc3em05/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c8_c16,group_lasso,group_lasso_rc3em05,group_lasso,3em05,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,64.150000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_group_lasso_rc3em05_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_l2family_pilot_glasso_3e5_ep30_seed40_mps/cnn2_c8_c16/group_lasso/rc3em05/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
